line,Trait,trait_value
228,Azospirillum.brasilense.m,-0.861
229,Azospirillum.brasilense.m,-6.882999999999999
233,Azospirillum.brasilense.m,-0.11549999999999999
235,Azospirillum.brasilense.m,-1.6315
237,Azospirillum.brasilense.m,-0.8845000000000001
239,Azospirillum.brasilense.m,-0.712
256,Azospirillum.brasilense.m,-0.819
26,Azospirillum.brasilense.m,-2.6095
28,Azospirillum.brasilense.m,-1.2595
280,Azospirillum.brasilense.m,-1.046
287,Azospirillum.brasilense.m,-0.7985
301,Azospirillum.brasilense.m,-1.216
303,Azospirillum.brasilense.m,-0.798
304,Azospirillum.brasilense.m,-2.1135
306,Azospirillum.brasilense.m,-1.6715
309,Azospirillum.brasilense.m,-0.868
31,Azospirillum.brasilense.m,-2.06
310,Azospirillum.brasilense.m,-0.27399999999999997
313,Azospirillum.brasilense.m,-1.085
315,Azospirillum.brasilense.m,-1.0915
317,Azospirillum.brasilense.m,-0.6930000000000001
318,Azospirillum.brasilense.m,-1.4605000000000001
319,Azospirillum.brasilense.m,-2.9595
32,Azospirillum.brasilense.m,-1.1004999999999998
320,Azospirillum.brasilense.m,-1.2570000000000001
321,Azospirillum.brasilense.m,-2.4795
324,Azospirillum.brasilense.m,-1.167
325,Azospirillum.brasilense.m,-1.519
332,Azospirillum.brasilense.m,-1.2295
335,Azospirillum.brasilense.m,-1.203
336,Azospirillum.brasilense.m,-1.6085
338,Azospirillum.brasilense.m,1.0085
340,Azospirillum.brasilense.m,-1.1005
348,Azospirillum.brasilense.m,-1.9595
350,Azospirillum.brasilense.m,-0.9365
352,Azospirillum.brasilense.m,-1.6844999999999999
354,Azospirillum.brasilense.m,-1.1265
355,Azospirillum.brasilense.m,-0.743
356,Azospirillum.brasilense.m,-0.3305
357,Azospirillum.brasilense.m,5.000000000000004e-4
358,Azospirillum.brasilense.m,-0.215
359,Azospirillum.brasilense.m,-1.805
360,Azospirillum.brasilense.m,-1.6545
361,Azospirillum.brasilense.m,-1.347
362,Azospirillum.brasilense.m,-1.5525000000000002
365,Azospirillum.brasilense.m,-0.45599999999999996
367,Azospirillum.brasilense.m,-1.4115
370,Azospirillum.brasilense.m,-2.739
371,Azospirillum.brasilense.m,-1.1484999999999999
373,Azospirillum.brasilense.m,-2.092
374,Azospirillum.brasilense.m,-1.4175
375,Azospirillum.brasilense.m,-0.9794999999999999
377,Azospirillum.brasilense.m,-0.846
379,Azospirillum.brasilense.m,-6.68
38,Azospirillum.brasilense.m,-0.7879999999999999
380,Azospirillum.brasilense.m,-0.482
381,Azospirillum.brasilense.m,1.095
382,Azospirillum.brasilense.m,-1.9909999999999999
383,Azospirillum.brasilense.m,-1.911
385,Azospirillum.brasilense.m,0.015000000000000013
386,Azospirillum.brasilense.m,-0.3275
390,Azospirillum.brasilense.m,-1.0675
391,Azospirillum.brasilense.m,-2.0185
392,Azospirillum.brasilense.m,-1.6640000000000001
395,Azospirillum.brasilense.m,-1.461
397,Azospirillum.brasilense.m,-1.8760000000000001
399,Azospirillum.brasilense.m,-1.587
40,Azospirillum.brasilense.m,-2.133
405,Azospirillum.brasilense.m,-1.1605
406,Azospirillum.brasilense.m,-2.3495
409,Azospirillum.brasilense.m,-0.28800000000000003
41,Azospirillum.brasilense.m,-2.2475
42,Azospirillum.brasilense.m,-1.5745
426,Azospirillum.brasilense.m,-2.5525
427,Azospirillum.brasilense.m,-0.596
437,Azospirillum.brasilense.m,-0.2975
439,Azospirillum.brasilense.m,-0.5975
440,Azospirillum.brasilense.m,-1.2295
441,Azospirillum.brasilense.m,-0.9189999999999999
443,Azospirillum.brasilense.m,-1.0865
45,Azospirillum.brasilense.m,-2.2765
461,Azospirillum.brasilense.m,-1.6065
48,Azospirillum.brasilense.m,-1.0145
486,Azospirillum.brasilense.m,-1.7065000000000001
49,Azospirillum.brasilense.m,-1.0695
491,Azospirillum.brasilense.m,-2.4065000000000003
492,Azospirillum.brasilense.m,-0.040999999999999925
502,Azospirillum.brasilense.m,-2.503
505,Azospirillum.brasilense.m,-0.3385
508,Azospirillum.brasilense.m,-1.1385
509,Azospirillum.brasilense.m,-2.9375
513,Azospirillum.brasilense.m,-2.1734999999999998
517,Azospirillum.brasilense.m,-1.526
528,Azospirillum.brasilense.m,-1.596
530,Azospirillum.brasilense.m,-0.35950000000000004
531,Azospirillum.brasilense.m,-0.5135000000000001
535,Azospirillum.brasilense.m,-0.463
551,Azospirillum.brasilense.m,-0.5075
555,Azospirillum.brasilense.m,-0.608
559,Azospirillum.brasilense.m,-1.7374999999999998
563,Azospirillum.brasilense.m,-1.8730000000000002
566,Azospirillum.brasilense.m,-1.046
57,Azospirillum.brasilense.m,-2.657
584,Azospirillum.brasilense.m,-6.291499999999999
589,Azospirillum.brasilense.m,-1.166
59,Azospirillum.brasilense.m,-0.9710000000000001
595,Azospirillum.brasilense.m,0.188
596,Azospirillum.brasilense.m,0.18499999999999997
627,Azospirillum.brasilense.m,0.5545
630,Azospirillum.brasilense.m,-1.736
634,Azospirillum.brasilense.m,-1.371
639,Azospirillum.brasilense.m,-1.4885000000000002
642,Azospirillum.brasilense.m,-0.5720000000000001
69,Azospirillum.brasilense.m,-0.9219999999999999
703,Azospirillum.brasilense.m,-0.021999999999999992
705,Azospirillum.brasilense.m,-1.2455
707,Azospirillum.brasilense.m,0.21050000000000002
712,Azospirillum.brasilense.m,-1.7865
714,Azospirillum.brasilense.m,-1.4364999999999999
716,Azospirillum.brasilense.m,-1.9885
721,Azospirillum.brasilense.m,-1.7215
727,Azospirillum.brasilense.m,-0.73
73,Azospirillum.brasilense.m,0.8109999999999999
730,Azospirillum.brasilense.m,-6.153499999999999
732,Azospirillum.brasilense.m,-5.5825
737,Azospirillum.brasilense.m,-1.5764999999999998
738,Azospirillum.brasilense.m,-1.214
748,Azospirillum.brasilense.m,-0.8965000000000001
75,Azospirillum.brasilense.m,-0.7945000000000001
757,Azospirillum.brasilense.m,-0.416
761,Azospirillum.brasilense.m,-2.152
765,Azospirillum.brasilense.m,0.325
774,Azospirillum.brasilense.m,0.20450000000000002
776,Azospirillum.brasilense.m,-0.5059999999999999
783,Azospirillum.brasilense.m,-1.5425
786,Azospirillum.brasilense.m,-1.788
787,Azospirillum.brasilense.m,-0.09649999999999997
790,Azospirillum.brasilense.m,-0.286
796,Azospirillum.brasilense.m,-0.15500000000000003
799,Azospirillum.brasilense.m,0.26949999999999996
801,Azospirillum.brasilense.m,-1.7125
802,Azospirillum.brasilense.m,-0.6005
804,Azospirillum.brasilense.m,-1.3805
805,Azospirillum.brasilense.m,-1.367
808,Azospirillum.brasilense.m,-1.492
810,Azospirillum.brasilense.m,-5.7515
812,Azospirillum.brasilense.m,-1.189
818,Azospirillum.brasilense.m,-1.8235
819,Azospirillum.brasilense.m,-0.13249999999999995
820,Azospirillum.brasilense.m,-1.0675
821,Azospirillum.brasilense.m,-1.3895
822,Azospirillum.brasilense.m,-0.9205
83,Azospirillum.brasilense.m,-1.2045
832,Azospirillum.brasilense.m,-0.398
837,Azospirillum.brasilense.m,-0.958
843,Azospirillum.brasilense.m,-0.48
849,Azospirillum.brasilense.m,-0.19399999999999998
85,Azospirillum.brasilense.m,-0.9505
850,Azospirillum.brasilense.m,-0.23900000000000005
852,Azospirillum.brasilense.m,0.012500000000000004
853,Azospirillum.brasilense.m,-0.34349999999999997
855,Azospirillum.brasilense.m,-1.8805
857,Azospirillum.brasilense.m,-1.1815
861,Azospirillum.brasilense.m,-0.81
88,Azospirillum.brasilense.m,-2.1695
882,Azospirillum.brasilense.m,-3.371
884,Azospirillum.brasilense.m,-1.366
890,Azospirillum.brasilense.m,0.6234999999999999
892,Azospirillum.brasilense.m,-0.133
894,Azospirillum.brasilense.m,-1.6400000000000001
897,Azospirillum.brasilense.m,-1.2285
900,Azospirillum.brasilense.m,-0.698
907,Azospirillum.brasilense.m,-2.1705
908,Azospirillum.brasilense.m,-2.363
91,Azospirillum.brasilense.m,-1.2145
911,Azospirillum.brasilense.m,-2.232
913,Azospirillum.brasilense.m,-1.828
93,Azospirillum.brasilense.m,-0.09049999999999997
100,Azospirillum.thiophilum.f,-1.4420000000000002
101,Azospirillum.thiophilum.f,-1.329
105,Azospirillum.thiophilum.f,-1.5434999999999999
109,Azospirillum.thiophilum.f,-0.9904999999999999
129,Azospirillum.thiophilum.f,-1.0835
136,Azospirillum.thiophilum.f,-1.6755
138,Azospirillum.thiophilum.f,-1.3895
142,Azospirillum.thiophilum.f,-1.4949999999999999
149,Azospirillum.thiophilum.f,-1.621
153,Azospirillum.thiophilum.f,-1.432
158,Azospirillum.thiophilum.f,0.041000000000000036
161,Azospirillum.thiophilum.f,-1.2120000000000002
176,Azospirillum.thiophilum.f,-0.6315
177,Azospirillum.thiophilum.f,-1.733
181,Azospirillum.thiophilum.f,-1.0594999999999999
189,Azospirillum.thiophilum.f,-1.787
195,Azospirillum.thiophilum.f,-1.758
208,Azospirillum.thiophilum.f,-1.8835000000000002
21,Azospirillum.thiophilum.f,-2.3745000000000003
217,Azospirillum.thiophilum.f,-1.6555
223,Azospirillum.thiophilum.f,-0.486
227,Azospirillum.thiophilum.f,-0.8495
228,Azospirillum.thiophilum.f,-0.9795
229,Azospirillum.thiophilum.f,-1.1735
233,Azospirillum.thiophilum.f,0.3285
235,Azospirillum.thiophilum.f,0.38450000000000006
237,Azospirillum.thiophilum.f,-2.0815
239,Azospirillum.thiophilum.f,-0.6855
256,Azospirillum.thiophilum.f,-1.1105
26,Azospirillum.thiophilum.f,-2.3354999999999997
28,Azospirillum.thiophilum.f,-0.9079999999999999
280,Azospirillum.thiophilum.f,-0.6905
287,Azospirillum.thiophilum.f,-0.859
301,Azospirillum.thiophilum.f,-1.4575
303,Azospirillum.thiophilum.f,-1.6505
304,Azospirillum.thiophilum.f,-1.5795
306,Azospirillum.thiophilum.f,0.1405
309,Azospirillum.thiophilum.f,-1.6004999999999998
31,Azospirillum.thiophilum.f,-2.3890000000000002
310,Azospirillum.thiophilum.f,-0.3765
313,Azospirillum.thiophilum.f,-0.9750000000000001
315,Azospirillum.thiophilum.f,-0.406
317,Azospirillum.thiophilum.f,-0.9339999999999999
318,Azospirillum.thiophilum.f,-1.5499999999999998
319,Azospirillum.thiophilum.f,-2.5060000000000002
32,Azospirillum.thiophilum.f,-1.702
320,Azospirillum.thiophilum.f,-1.269
321,Azospirillum.thiophilum.f,-2.4265
324,Azospirillum.thiophilum.f,-1.2485
325,Azospirillum.thiophilum.f,-0.38749999999999996
332,Azospirillum.thiophilum.f,-1.1495
335,Azospirillum.thiophilum.f,-0.514
336,Azospirillum.thiophilum.f,-0.667
338,Azospirillum.thiophilum.f,-1.825
340,Azospirillum.thiophilum.f,-0.876
348,Azospirillum.thiophilum.f,-0.7235
350,Azospirillum.thiophilum.f,-1.236
352,Azospirillum.thiophilum.f,-0.10849999999999999
354,Azospirillum.thiophilum.f,-1.1635
355,Azospirillum.thiophilum.f,-1.131
356,Azospirillum.thiophilum.f,-0.6335
357,Azospirillum.thiophilum.f,-1.2
358,Azospirillum.thiophilum.f,-0.97
359,Azospirillum.thiophilum.f,-1.027
360,Azospirillum.thiophilum.f,-2.377
361,Azospirillum.thiophilum.f,-1.281
362,Azospirillum.thiophilum.f,-5.3614999999999995
365,Azospirillum.thiophilum.f,-1.829
367,Azospirillum.thiophilum.f,-1.8915
370,Azospirillum.thiophilum.f,-1.3415
371,Azospirillum.thiophilum.f,-2.745
373,Azospirillum.thiophilum.f,-5.2204999999999995
374,Azospirillum.thiophilum.f,-0.827
375,Azospirillum.thiophilum.f,-1.9184999999999999
377,Azospirillum.thiophilum.f,-0.648
379,Azospirillum.thiophilum.f,-1.8145
38,Azospirillum.thiophilum.f,-0.862
380,Azospirillum.thiophilum.f,-1.641
381,Azospirillum.thiophilum.f,0.504
382,Azospirillum.thiophilum.f,-1.3804999999999998
383,Azospirillum.thiophilum.f,-2.7520000000000002
385,Azospirillum.thiophilum.f,-0.07550000000000001
386,Azospirillum.thiophilum.f,-1.7574999999999998
390,Azospirillum.thiophilum.f,-5.316999999999999
391,Azospirillum.thiophilum.f,-1.7435
392,Azospirillum.thiophilum.f,-0.726
395,Azospirillum.thiophilum.f,-0.585
397,Azospirillum.thiophilum.f,-2.484
399,Azospirillum.thiophilum.f,-1.3065
40,Azospirillum.thiophilum.f,-0.6074999999999999
405,Azospirillum.thiophilum.f,-1.358
406,Azospirillum.thiophilum.f,-0.5745
409,Azospirillum.thiophilum.f,0.531
41,Azospirillum.thiophilum.f,-0.8315
42,Azospirillum.thiophilum.f,-2.9699999999999998
426,Azospirillum.thiophilum.f,-1.5655000000000001
427,Azospirillum.thiophilum.f,-0.098
437,Azospirillum.thiophilum.f,-5.7444999999999995
439,Azospirillum.thiophilum.f,-1.1164999999999998
440,Azospirillum.thiophilum.f,-1.6945000000000001
441,Azospirillum.thiophilum.f,-1.4595
443,Azospirillum.thiophilum.f,-0.9600000000000001
45,Azospirillum.thiophilum.f,-1.7730000000000001
461,Azospirillum.thiophilum.f,-1.1905000000000001
48,Azospirillum.thiophilum.f,-2.232
486,Azospirillum.thiophilum.f,-2.044
49,Azospirillum.thiophilum.f,-1.419
491,Azospirillum.thiophilum.f,-2.0374999999999996
492,Azospirillum.thiophilum.f,-0.7505
502,Azospirillum.thiophilum.f,-0.8835
505,Azospirillum.thiophilum.f,-1.588
508,Azospirillum.thiophilum.f,-2.0925
509,Azospirillum.thiophilum.f,-1.6225
513,Azospirillum.thiophilum.f,-2.1965
517,Azospirillum.thiophilum.f,-2.416
528,Azospirillum.thiophilum.f,-2.1645000000000003
530,Azospirillum.thiophilum.f,-0.3305
531,Azospirillum.thiophilum.f,0.41300000000000003
535,Azospirillum.thiophilum.f,-1.46
551,Azospirillum.thiophilum.f,-0.5529999999999999
555,Azospirillum.thiophilum.f,-0.6024999999999999
559,Azospirillum.thiophilum.f,-0.929
563,Azospirillum.thiophilum.f,0.699
566,Azospirillum.thiophilum.f,-0.8534999999999999
57,Azospirillum.thiophilum.f,-1.1255
584,Azospirillum.thiophilum.f,-0.7909999999999999
589,Azospirillum.thiophilum.f,-0.4325
59,Azospirillum.thiophilum.f,-0.5815
595,Azospirillum.thiophilum.f,0.16000000000000003
596,Azospirillum.thiophilum.f,-0.549
627,Azospirillum.thiophilum.f,-1.0465
630,Azospirillum.thiophilum.f,-1.4245
634,Azospirillum.thiophilum.f,-1.3735
639,Azospirillum.thiophilum.f,-0.879
642,Azospirillum.thiophilum.f,-1.5255
69,Azospirillum.thiophilum.f,-1.6205
703,Azospirillum.thiophilum.f,-0.04999999999999999
705,Azospirillum.thiophilum.f,-0.968
707,Azospirillum.thiophilum.f,-1.3555000000000001
712,Azospirillum.thiophilum.f,-2.5835
714,Azospirillum.thiophilum.f,-0.664
716,Azospirillum.thiophilum.f,-2.096
721,Azospirillum.thiophilum.f,-2.3659999999999997
727,Azospirillum.thiophilum.f,-0.9159999999999999
73,Azospirillum.thiophilum.f,-1.1475
730,Azospirillum.thiophilum.f,0.07899999999999996
732,Azospirillum.thiophilum.f,-1.275
737,Azospirillum.thiophilum.f,-1.2665
738,Azospirillum.thiophilum.f,-0.8985000000000001
748,Azospirillum.thiophilum.f,-0.8724999999999999
75,Azospirillum.thiophilum.f,-0.848
757,Azospirillum.thiophilum.f,-0.8295
761,Azospirillum.thiophilum.f,-1.0354999999999999
765,Azospirillum.thiophilum.f,0.10599999999999998
774,Azospirillum.thiophilum.f,-0.488
776,Azospirillum.thiophilum.f,-1.0554999999999999
783,Azospirillum.thiophilum.f,-1.7975
786,Azospirillum.thiophilum.f,-0.8645
787,Azospirillum.thiophilum.f,-5.2885
790,Azospirillum.thiophilum.f,-0.601
796,Azospirillum.thiophilum.f,-1.516
799,Azospirillum.thiophilum.f,-0.2405
801,Azospirillum.thiophilum.f,-1.0274999999999999
802,Azospirillum.thiophilum.f,-1.3704999999999998
804,Azospirillum.thiophilum.f,-1.2725
805,Azospirillum.thiophilum.f,-2.6725
808,Azospirillum.thiophilum.f,-1.151
810,Azospirillum.thiophilum.f,-1.638
812,Azospirillum.thiophilum.f,-5.205
818,Azospirillum.thiophilum.f,-1.065
819,Azospirillum.thiophilum.f,-0.6365
820,Azospirillum.thiophilum.f,-1.4255
821,Azospirillum.thiophilum.f,-1.0785
822,Azospirillum.thiophilum.f,-1.436
83,Azospirillum.thiophilum.f,-2.439
832,Azospirillum.thiophilum.f,-1.6105
837,Azospirillum.thiophilum.f,-0.44849999999999995
843,Azospirillum.thiophilum.f,-0.5519999999999999
849,Azospirillum.thiophilum.f,-1.3384999999999998
85,Azospirillum.thiophilum.f,-0.9755
850,Azospirillum.thiophilum.f,-1.1565
852,Azospirillum.thiophilum.f,-2.6885000000000003
853,Azospirillum.thiophilum.f,-0.7445
855,Azospirillum.thiophilum.f,-0.39449999999999996
857,Azospirillum.thiophilum.f,-0.8085
861,Azospirillum.thiophilum.f,-1.171
88,Azospirillum.thiophilum.f,-0.501
882,Azospirillum.thiophilum.f,-5.6785
884,Azospirillum.thiophilum.f,-1.7280000000000002
890,Azospirillum.thiophilum.f,-0.10600000000000001
892,Azospirillum.thiophilum.f,-0.702
894,Azospirillum.thiophilum.f,-1.568
897,Azospirillum.thiophilum.f,-1.7735
900,Azospirillum.thiophilum.f,0.255
907,Azospirillum.thiophilum.f,0.035500000000000004
908,Azospirillum.thiophilum.f,-0.8495
91,Azospirillum.thiophilum.f,-2.1305
911,Azospirillum.thiophilum.f,-1.134
913,Azospirillum.thiophilum.f,-0.8825000000000001
93,Azospirillum.thiophilum.f,-0.5015000000000001
100,Azospirillum.thiophilum.m,-2.038
101,Azospirillum.thiophilum.m,-0.9025000000000001
105,Azospirillum.thiophilum.m,-1.459
109,Azospirillum.thiophilum.m,-0.09900000000000009
129,Azospirillum.thiophilum.m,-1.8425
136,Azospirillum.thiophilum.m,-1.3895
138,Azospirillum.thiophilum.m,-0.4195
142,Azospirillum.thiophilum.m,-1.714
149,Azospirillum.thiophilum.m,-1.8384999999999998
153,Azospirillum.thiophilum.m,-2.2600000000000002
158,Azospirillum.thiophilum.m,-1.2705000000000002
161,Azospirillum.thiophilum.m,-1.9605000000000001
176,Azospirillum.thiophilum.m,-1.133
177,Azospirillum.thiophilum.m,-0.453
181,Azospirillum.thiophilum.m,-5.8145
189,Azospirillum.thiophilum.m,-1.5130000000000001
195,Azospirillum.thiophilum.m,-2.0140000000000002
208,Azospirillum.thiophilum.m,-0.366
21,Azospirillum.thiophilum.m,-1.811
217,Azospirillum.thiophilum.m,-1.5895
223,Azospirillum.thiophilum.m,-2.7800000000000002
227,Azospirillum.thiophilum.m,-1.1655
228,Azospirillum.thiophilum.m,-0.984
229,Azospirillum.thiophilum.m,-2.2205000000000004
233,Azospirillum.thiophilum.m,-0.74
235,Azospirillum.thiophilum.m,-1.6315
237,Azospirillum.thiophilum.m,-1.1305
239,Azospirillum.thiophilum.m,-1.593
256,Azospirillum.thiophilum.m,-2.4205
26,Azospirillum.thiophilum.m,-2.1145
28,Azospirillum.thiophilum.m,-1.0705
280,Azospirillum.thiophilum.m,-1.4849999999999999
287,Azospirillum.thiophilum.m,-0.6960000000000001
301,Azospirillum.thiophilum.m,-1.8245
303,Azospirillum.thiophilum.m,-1.1105
304,Azospirillum.thiophilum.m,-2.4025
306,Azospirillum.thiophilum.m,-1.8784999999999998
309,Azospirillum.thiophilum.m,-1.1315
31,Azospirillum.thiophilum.m,-0.9809999999999999
310,Azospirillum.thiophilum.m,-1.331
313,Azospirillum.thiophilum.m,-1.345
315,Azospirillum.thiophilum.m,-1.5899999999999999
317,Azospirillum.thiophilum.m,-0.8999999999999999
318,Azospirillum.thiophilum.m,-1.0925
319,Azospirillum.thiophilum.m,-1.3875
32,Azospirillum.thiophilum.m,-2.3245
320,Azospirillum.thiophilum.m,-1.097
321,Azospirillum.thiophilum.m,-2.9770000000000003
324,Azospirillum.thiophilum.m,-1.5045
325,Azospirillum.thiophilum.m,-1.2865
332,Azospirillum.thiophilum.m,-1.35
335,Azospirillum.thiophilum.m,-1.9425
336,Azospirillum.thiophilum.m,-1.0525
338,Azospirillum.thiophilum.m,0.84
340,Azospirillum.thiophilum.m,-1.6635
348,Azospirillum.thiophilum.m,-2.363
350,Azospirillum.thiophilum.m,-1.5045000000000002
352,Azospirillum.thiophilum.m,-1.524
354,Azospirillum.thiophilum.m,-2.9105
355,Azospirillum.thiophilum.m,-1.3125
356,Azospirillum.thiophilum.m,-0.2965
357,Azospirillum.thiophilum.m,-2.3595
358,Azospirillum.thiophilum.m,-0.9690000000000001
359,Azospirillum.thiophilum.m,-1.4675
360,Azospirillum.thiophilum.m,-2.15
361,Azospirillum.thiophilum.m,-1.7610000000000001
362,Azospirillum.thiophilum.m,-1.9060000000000001
365,Azospirillum.thiophilum.m,-1.355
367,Azospirillum.thiophilum.m,-1.073
370,Azospirillum.thiophilum.m,-0.9245
371,Azospirillum.thiophilum.m,-6.260999999999999
373,Azospirillum.thiophilum.m,-1.3025
374,Azospirillum.thiophilum.m,-1.8339999999999999
375,Azospirillum.thiophilum.m,-1.7445
377,Azospirillum.thiophilum.m,-2.0505
379,Azospirillum.thiophilum.m,-2.3970000000000002
38,Azospirillum.thiophilum.m,-0.3585
380,Azospirillum.thiophilum.m,-1.5025
381,Azospirillum.thiophilum.m,-0.8455
382,Azospirillum.thiophilum.m,-1.8595
383,Azospirillum.thiophilum.m,-0.9139999999999999
385,Azospirillum.thiophilum.m,-1.8245
386,Azospirillum.thiophilum.m,-0.8025
390,Azospirillum.thiophilum.m,-1.281
391,Azospirillum.thiophilum.m,-1.8125
392,Azospirillum.thiophilum.m,-2.4515
395,Azospirillum.thiophilum.m,-0.46399999999999997
397,Azospirillum.thiophilum.m,-2.0835
399,Azospirillum.thiophilum.m,-1.4700000000000002
