DGRP_id,day_id,plate_id,neighbour,treatment,arena_id,distance_cm,treatment_ingestion
509,512,G,1,1,33,375.229,0.461
509,512,G,1,1,34,414.822,0.461
509,512,G,1,1,35,528.232,0.461
509,512,G,1,1,36,342.206,0.461
509,512,H,1,1,1,398.644,0.378
509,512,H,1,1,2,150.346,0.378
509,512,H,1,1,3,394.877,0.378
509,512,H,1,1,4,400.999,0.378
509,512,H,1,1,5,323.759,0.378
509,512,H,1,1,6,295.281,0.378
509,412,K,1,1,13,94.1892,0.528
509,412,K,1,1,14,24.0676,0.528
509,412,K,2,1,15,21.7038,0.528
509,412,K,2,1,16,358.18,0.528
509,412,K,2,1,17,354.667,0.528
509,412,K,1,1,18,195.855,0.528
509,312,L,2,1,10,353.956,0.403
509,312,L,2,1,11,437.117,0.403
509,312,L,1,1,12,336.66,0.403
509,312,L,1,1,7,228.227,0.403
509,312,L,2,1,8,394.948,0.403
509,312,L,2,1,9,419.416,0.403
509,312,L,1,1,13,106.078,0.444
509,312,L,2,1,15,255.266,0.444
509,312,L,2,1,16,522.159,0.444
509,312,L,2,1,17,436.68,0.444
509,312,L,1,1,18,220.617,0.444
531,512,F,2,0,10,527.063,1.08
531,512,F,2,0,11,534.076,1.08
531,512,F,1,0,12,447.799,1.08
531,512,F,1,0,6,273.667,1.08
531,512,F,1,0,7,547.641,1.08
531,512,F,2,0,8,509.35,1.08
531,512,F,2,0,9,494.602,1.08
531,512,E,2,0,10,476.563,1.009
531,512,E,2,0,9,582.155,1.009
531,512,F,1,0,1,533.961,1.009
531,512,F,1,0,2,551.397,1.009
531,512,F,1,0,3,426.972,1.009
531,512,F,1,0,4,576.661,1.009
531,512,F,1,0,5,557.701,1.009
531,412,K,1,0,19,302.213,1.306
531,412,K,2,0,20,383.012,1.306
531,412,K,2,0,21,424.731,1.306
531,412,K,2,0,22,401.308,1.306
531,412,K,2,0,23,358.097,1.306
531,412,K,1,0,24,447.973,1.306
531,412,K,2,0,26,451.704,1.139
531,412,K,2,0,27,442.695,1.139
531,412,K,2,0,28,33.2156,1.139
531,412,K,2,0,29,428.555,1.139
531,412,K,1,0,30,411.972,1.139
531,412,K,1,0,32,447.927,1
531,412,K,1,0,33,465.309,1
531,412,K,1,0,34,387.654,1
531,412,K,1,0,35,478.961,1
531,412,K,1,0,36,388.158,1
531,512,F,1,1,13,495.693,0.58
531,512,F,1,1,14,572.012,0.58
531,512,F,2,1,15,493.974,0.58
531,512,F,2,1,16,603.851,0.58
531,512,F,2,1,17,613.523,0.58
531,512,F,1,1,18,387.63,0.58
531,412,L,1,1,1,499.161,0.583
531,412,L,1,1,2,413.481,0.583
531,412,L,1,1,3,354.043,0.583
531,412,L,1,1,4,472.663,0.583
531,412,L,1,1,5,199.368,0.583
531,412,L,1,1,6,157.927,0.583
531,512,F,1,1,19,569.958,0.485
531,512,F,2,1,20,571.746,0.485
531,512,F,2,1,21,672.577,0.485
531,512,F,2,1,22,545.364,0.485
531,512,F,2,1,23,562.933,0.485
531,512,F,1,1,24,536.755,0.485
531,412,L,2,1,10,373.416,0.472
531,412,L,2,1,11,493.666,0.472
531,412,L,1,1,12,302.918,0.472
531,412,L,1,1,7,471.527,0.472
531,412,L,2,1,8,465.563,0.472
531,412,L,2,1,9,350.03,0.472
531,412,L,1,1,13,288.2,0.556
531,412,L,1,1,14,414.302,0.556
531,412,L,2,1,15,363.894,0.556
531,412,L,2,1,16,61.5811,0.556
531,412,L,2,1,17,401.178,0.556
531,412,L,1,1,18,464.135,0.556
563,511,A,1,0,31,449.569,0.764
563,511,A,1,0,32,552.148,0.764
563,511,A,1,0,33,448.592,0.764
563,511,A,1,0,34,593.995,0.764
563,511,A,1,0,35,393.189,0.764
563,511,A,1,0,36,559.573,0.764
563,511,B,1,0,1,256.184,1.014
563,511,B,1,0,2,316.078,1.014
563,511,B,1,0,3,329.523,1.014
563,511,B,1,0,4,395.187,1.014
563,511,B,1,0,5,384.721,1.014
563,511,B,1,0,6,434.948,1.014
563,411,G,2,0,10,402.388,1.681
563,411,G,2,0,11,510.23,1.681
563,411,G,2,0,9,470.266,1.681
563,611,I,1,0,1,363.136,1.146
563,611,I,1,0,2,431.249,1.146
563,611,I,1,0,3,438.555,1.146
563,611,I,1,0,4,310.265,1.146
563,611,I,1,0,5,423.008,1.146
563,611,I,1,0,6,322.842,1.146
563,711,A,1,0,1,504.384,1.069
563,711,A,1,0,2,492.117,1.069
563,711,A,1,0,3,349.903,1.069
563,711,A,1,0,4,485.644,1.069
563,711,A,1,0,5,485.552,1.069
563,711,A,1,0,6,437.622,1.069
563,711,A,1,0,7,437.832,1.222
563,711,A,2,0,8,468.015,1.222
563,711,A,2,0,9,428.219,1.222
563,611,I,2,1,10,475.68,0.368
563,611,I,2,1,11,462.611,0.368
563,611,I,1,1,7,293.296,0.368
563,611,I,2,1,8,457.989,0.368
563,611,I,2,1,9,383.53,0.368
563,711,A,2,1,10,235.436,0.438
563,511,B,2,1,10,548.195,0.486
563,511,B,2,1,11,498.646,0.486
563,511,B,1,1,12,149.724,0.486
563,511,B,1,1,7,347.842,0.486
563,511,B,2,1,8,583.766,0.486
563,511,B,2,1,9,388.861,0.486
563,711,A,1,1,13,351.039,0.431
563,711,A,1,1,14,353.454,0.431
563,711,A,2,1,15,460.456,0.431
563,711,A,2,1,16,387.755,0.431
563,711,A,2,1,17,207.457,0.431
563,711,A,1,1,18,488.289,0.431
563,511,B,1,1,13,327.24,0.681
563,511,B,1,1,14,482.392,0.681
563,511,B,2,1,15,392.173,0.681
563,511,B,2,1,16,498.29,0.681
563,511,B,2,1,17,432.562,0.681
563,511,B,1,1,18,319.802,0.681
563,711,A,1,1,19,384.774,0.403
563,711,A,2,1,20,367.309,0.403
563,711,A,2,1,21,590.271,0.403
563,711,A,2,1,22,392.842,0.403
563,711,A,2,1,23,409.011,0.403
563,711,A,1,1,24,311.966,0.403
584,1212,A,2,0,11,455.333,1.271
584,1212,A,1,0,12,440.237,1.271
584,1012,C,1,0,1,426.366,1.517
584,1012,C,1,0,2,546.103,1.517
584,1012,C,1,0,3,655.302,1.517
584,1012,C,1,0,4,359.119,1.517
584,1012,C,1,0,5,420.13,1.517
584,1312,C,1,0,25,539.215,1.431
584,1312,C,2,0,26,606.786,1.431
584,1312,C,2,0,27,627.708,1.431
584,1312,C,2,0,28,480.974,1.431
584,1312,C,2,0,29,452.563,1.431
584,1312,C,1,0,30,477.355,1.431
584,1312,D,1,0,1,553.586,1.542
584,1312,D,1,0,2,566.74,1.542
584,1412,E,2,0,10,581.942,1.653
584,1412,E,2,0,11,590.861,1.653
584,1412,E,2,0,9,592.64,1.653
584,1512,F,1,0,7,440.314,1.792
584,1512,F,2,0,8,544.5,1.792
584,912,H,1,0,25,595.68,1.729
584,912,H,2,0,26,577.216,1.729
584,1112,H,2,0,10,591.369,1.471
584,1112,H,2,0,11,292.407,1.471
584,1112,H,1,0,7,529.304,1.471
584,1112,H,2,0,8,595.662,1.471
584,1112,H,2,0,9,616.245,1.471
584,1612,H,1,0,7,535.354,2
584,1612,H,2,0,8,575.403,2
584,1612,H,2,0,9,515.369,2
584,1212,A,1,1,4,616.734,0.375
584,1212,A,1,1,5,479.662,0.375
584,1212,A,1,1,6,513.556,0.375
584,1012,C,2,1,10,526.962,0.229
584,1012,C,1,1,7,393.801,0.229
584,1012,C,2,1,8,592.207,0.229
584,1012,C,2,1,9,730.242,0.229
584,1312,C,1,1,31,371.251,0.194
584,1312,C,1,1,32,395.007,0.194
584,1312,C,1,1,33,320.681,0.194
584,1312,C,1,1,34,674.922,0.194
584,1312,C,1,1,35,647.883,0.194
584,1312,C,1,1,36,627.355,0.194
584,1412,E,1,1,13,589.859,0.365
584,1412,E,1,1,14,543.255,0.365
584,1412,E,2,1,15,555.679,0.365
584,1412,E,2,1,16,501.089,0.365
584,1512,F,2,1,10,656.87,0.056
584,1512,F,2,1,11,596.406,0.056
584,1512,F,2,1,9,567.496,0.056
584,1112,H,1,1,13,704.365,0.238
584,1112,H,1,1,14,643.009,0.238
584,1112,H,2,1,15,578.193,0.238
584,1112,H,2,1,16,382.027,0.238
584,1112,H,2,1,17,657.625,0.238
584,1612,H,2,1,10,449.634,0
584,1612,H,2,1,11,511.095,0
584,812,J,1,1,19,493.693,0.424
584,812,J,2,1,20,534.532,0.424
584,812,J,2,1,21,415.952,0.424
589,812,A,1,0,19,461.278,0.432
589,812,A,2,0,20,484.889,0.432
589,612,B,1,0,13,312.633,1.111
589,612,B,1,0,14,52.6295,1.111
589,612,B,2,0,15,396.209,1.111
589,612,B,2,0,16,413.077,1.111
589,612,B,2,0,17,495.218,1.111
589,612,B,1,0,18,540.417,1.111
589,512,H,2,0,10,489.623,1.213
589,512,H,1,0,7,494.502,1.213
589,512,H,2,0,8,498.965,1.213
589,512,H,2,0,9,574.236,1.213
589,712,A,1,0,19,310.816,1.08
589,712,A,2,0,20,256.266,1.08
589,712,A,2,0,21,51.9685,1.08
589,712,A,2,0,22,324.155,1.08
589,712,A,2,0,23,431.798,1.08
589,712,A,1,0,24,458.727,1.08
589,712,A,1,0,25,544.11,1.08
589,712,A,2,0,26,396.221,1.08
589,712,A,2,0,27,176.511,1.08
589,712,A,2,0,28,461.734,1.08
589,712,A,2,0,29,188.708,1.08
589,712,A,1,0,30,281.014,1.08
589,712,A,1,0,31,443.896,0.83
589,712,A,1,0,32,378.529,0.83
589,712,A,1,0,33,426.178,0.83
589,712,A,1,0,34,354.459,0.83
589,712,A,1,0,35,422.109,0.83
589,712,A,1,0,36,468.514,0.83
589,812,A,2,1,21,407.71,0.574
589,812,A,2,1,22,447.85,0.574
589,812,A,2,1,23,462.745,0.574
589,812,A,1,1,24,413.397,0.574
589,512,H,1,1,13,490.025,0.346
589,512,H,1,1,14,558.659,0.346
589,512,H,2,1,15,442.247,0.346
589,512,H,2,1,16,466.779,0.346
589,512,H,2,1,17,529.896,0.346
589,612,B,1,1,3,225.241,0.438
589,612,B,1,1,4,393.946,0.438
589,612,B,1,1,5,252.445,0.438
589,612,B,1,1,6,431.403,0.438
589,712,B,1,1,1,481.29,0.358
589,712,B,1,1,2,447.411,0.358
589,712,B,1,1,3,464.083,0.358
589,712,B,1,1,4,215.552,0.358
589,712,B,1,1,5,481.734,0.358
589,712,B,1,1,6,453.84,0.358
589,612,B,1,1,19,379.013,0.25
589,612,B,2,1,20,491.18,0.25
589,612,B,2,1,21,496.725,0.25
589,612,B,2,1,22,467.16,0.25
589,612,B,2,1,23,455.65,0.25
589,712,B,2,1,10,287.298,0.524
589,712,B,2,1,11,335.794,0.524
589,712,B,1,1,12,338.495,0.524
589,712,B,1,1,7,461.318,0.524
589,712,B,2,1,8,498.459,0.524
589,712,B,2,1,9,492.736,0.524
358,812,C,1,0,25,505.795,0.717
358,812,C,2,0,26,423.09,0.717
358,812,C,2,0,27,508.501,0.717
358,812,C,2,0,28,381.194,0.717
358,812,C,2,0,29,507.117,0.717
358,812,C,1,0,30,382.638,0.717
358,912,C,2,0,10,456.674,0.994
358,912,C,2,0,11,306.022,0.994
358,912,C,1,0,12,362.992,0.994
358,912,C,1,0,7,184.163,0.994
358,912,C,2,0,8,410.871,0.994
358,912,C,2,0,9,452.726,0.994
358,712,G,1,0,25,463.475,1.529
358,712,G,2,0,26,523.447,1.529
358,712,G,2,0,27,226.53,1.529
358,712,G,2,0,28,487.43,1.529
358,712,G,2,0,29,539.661,1.529
358,1012,A,1,0,19,471.609,0.821
358,1012,A,2,0,20,446.944,0.821
358,1012,A,2,0,21,446.69,0.821
358,1012,A,2,0,22,523.603,0.821
358,1012,A,2,0,23,443.182,0.821
358,1012,A,1,0,24,431.272,0.821
358,1012,A,1,0,25,433.551,0.893
358,1012,A,2,0,26,486.227,0.893
358,1012,A,2,0,27,333.721,0.893
358,1012,A,2,0,28,445.102,0.893
358,1012,A,2,0,29,534.074,0.893
358,1012,A,1,0,30,492.816,0.893
358,1012,A,1,1,31,536.508,0.321
358,1012,A,1,1,32,505.988,0.321
358,1012,A,1,1,33,340.817,0.321
358,1012,A,1,1,34,451.127,0.321
358,1012,A,1,1,35,524.728,0.321
358,1012,A,1,1,36,464.686,0.321
358,1012,B,1,1,1,448.353,0.298
358,1012,B,1,1,2,408.426,0.298
358,1012,B,1,1,3,395.298,0.298
358,1012,B,1,1,4,454.429,0.298
358,1012,B,1,1,5,331.574,0.298
358,1012,B,1,1,6,431.785,0.298
358,1012,B,1,1,7,391.737,0.298
358,812,C,1,1,31,451.016,0.455
358,812,C,1,1,32,470.591,0.455
358,812,C,1,1,33,413.454,0.455
358,812,C,1,1,34,365.055,0.455
358,812,C,1,1,35,451.383,0.455
358,812,C,1,1,36,331.485,0.455
358,912,C,1,1,13,439.265,0.28
358,912,C,1,1,14,450.554,0.28
358,912,C,2,1,15,208.088,0.28
358,912,C,2,1,16,297.49,0.28
358,912,C,2,1,17,372.623,0.28
358,1112,G,1,1,13,467.507,0.337
358,1112,G,1,1,14,449.319,0.337
358,1112,G,2,1,15,424.918,0.337
358,1112,G,2,1,16,514.007,0.337
358,1112,G,2,1,17,402.59,0.337
358,1112,G,1,1,18,193.521,0.337
703,1012,C,1,0,13,209.002,0.958
703,1012,C,1,0,14,186.053,0.958
703,1012,C,2,0,15,271.837,0.958
703,1012,C,2,0,16,157.037,0.958
703,1012,C,2,0,17,314.799,0.958
703,1012,C,1,0,18,215.689,0.958
703,1112,H,1,0,19,259.251,1.098
703,1112,H,2,0,20,242.706,1.098
703,1112,H,2,0,21,281.318,1.098
703,1112,H,2,0,22,293.822,1.098
703,1112,H,2,0,23,225.12,1.098
703,1112,H,1,0,24,334.862,1.098
703,1012,C,1,0,19,366.314,1.139
703,1012,C,2,0,20,89.4711,1.139
703,1012,C,2,0,21,186.64,1.139
703,1012,C,2,0,22,258.092,1.139
703,1012,C,2,0,23,157.551,1.139
703,1012,C,1,0,24,200.405,1.139
703,1112,H,1,0,25,352.398,1.226
703,1112,H,2,0,26,193.104,1.226
703,1112,H,2,0,27,388.655,1.226
703,1112,H,2,0,28,453.492,1.226
703,1112,H,2,0,29,191.722,1.226
703,1112,H,1,0,30,147.927,1.226
703,1012,C,1,0,25,239.631,1.181
703,1012,C,2,0,26,346.61,1.181
703,1012,C,2,0,27,372.822,1.181
703,1012,C,2,0,28,56.4569,1.181
703,1012,C,2,0,29,267.304,1.181
703,1012,C,1,0,30,209.802,1.181
703,1012,C,1,1,31,171.486,0.472
703,1012,C,1,1,32,357.174,0.472
703,1012,C,1,1,33,254.603,0.472
703,1012,C,1,1,34,272.258,0.472
703,1012,C,1,1,35,220.071,0.472
703,1012,C,1,1,36,246.915,0.472
703,1112,H,1,1,31,249.002,0.42
703,1112,H,1,1,32,300.928,0.42
703,1112,H,1,1,33,434.755,0.42
703,1112,H,1,1,34,200.837,0.42
703,1112,H,1,1,35,217.84,0.42
703,1112,H,1,1,36,372.945,0.42
703,1012,D,1,1,1,412.155,0.5
703,1012,D,1,1,2,353.106,0.5
703,1012,D,1,1,3,361.467,0.5
703,1012,D,1,1,4,362.141,0.5
703,1012,D,1,1,5,442.589,0.5
703,1012,D,1,1,6,406.739,0.5
703,1012,D,2,1,10,392.111,0.444
703,1012,D,2,1,11,284.695,0.444
703,1012,D,1,1,12,398.978,0.444
703,1012,D,1,1,7,550.181,0.444
703,1012,D,2,1,8,222.777,0.444
703,1012,D,2,1,9,374.251,0.444
703,1012,D,1,1,13,456.725,0.472
703,1012,D,1,1,14,423.297,0.472
703,1012,D,2,1,15,437.83,0.472
703,1012,D,2,1,16,256.155,0.472
703,1012,D,2,1,17,292.106,0.472
703,1012,D,1,1,18,411.862,0.472
716,511,B,1,0,19,146.875,1.45
716,511,B,2,0,20,475.843,1.45
716,511,B,2,0,21,538.69,1.45
716,511,B,2,0,22,509.509,1.45
716,511,B,2,0,23,506.428,1.45
716,711,A,1,0,25,480.365,1.222
716,711,A,2,0,26,404.063,1.222
716,711,A,2,0,27,533.942,1.222
716,711,A,2,0,28,477.041,1.222
716,711,A,2,0,29,535.078,1.222
716,711,A,1,0,30,514.963,1.222
716,611,I,1,0,13,171.258,1.174
716,611,I,2,0,15,475.236,1.174
716,611,I,2,0,16,347.456,1.174
716,611,I,2,0,17,466.412,1.174
716,611,I,1,0,18,277.563,1.174
716,711,A,1,0,31,496.776,1.25
716,711,A,1,0,32,296.468,1.25
716,611,I,1,0,19,382.097,1.229
716,611,I,2,0,20,345.016,1.229
716,611,I,2,0,21,494.381,1.229
716,611,I,2,0,22,225.525,1.229
716,611,I,2,0,23,385.808,1.229
716,611,I,1,0,24,383.921,1.229
716,611,I,1,0,25,224.044,1.257
716,611,I,2,0,26,377.317,1.257
716,611,I,2,0,27,448.106,1.257
716,611,I,2,0,28,382.356,1.257
716,611,I,2,0,29,533.396,1.257
716,611,I,1,0,30,403.258,1.257
716,711,A,1,1,33,610.546,0.458
716,711,A,1,1,34,373.977,0.458
716,711,A,1,1,35,478.502,0.458
716,711,A,1,1,36,526.57,0.458
716,511,B,1,1,25,449.216,0.542
716,511,B,2,1,26,429.072,0.542
716,511,B,2,1,27,507.215,0.542
716,511,B,2,1,28,413.091,0.542
716,511,B,2,1,29,432.388,0.542
716,511,B,1,1,30,434.632,0.542
716,711,B,1,1,1,498.749,0.736
716,711,B,1,1,2,355.981,0.736
716,711,B,1,1,3,485.705,0.736
716,711,B,1,1,4,513.687,0.736
716,711,B,1,1,5,335.904,0.736
716,711,B,1,1,6,345.834,0.736
716,611,I,1,1,31,364.339,0.59
716,611,I,1,1,32,316.549,0.59
716,611,I,1,1,33,443.838,0.59
716,611,I,1,1,34,261.98,0.59
716,611,I,1,1,35,390.904,0.59
716,611,I,1,1,36,441.755,0.59
716,611,J,1,1,1,572.69,0.646
716,611,J,1,1,2,553.424,0.646
716,611,J,1,1,3,395.31,0.646
716,611,J,1,1,4,471.756,0.646
716,611,J,1,1,5,514.279,0.646
716,611,J,1,1,6,513.795,0.646
716,611,J,1,1,7,529.367,0.604
716,611,J,2,1,8,581.865,0.604
721,112,E,1,0,31,422.344,1.017
721,112,E,1,0,32,597.464,1.017
721,112,E,1,0,33,502.806,1.017
721,112,E,1,0,34,411.719,1.017
721,112,E,1,0,35,591.367,1.017
721,112,E,1,0,36,534.499,1.017
721,2911,J,1,0,19,504.733,1.215
721,2911,J,2,0,20,320.248,1.215
721,2911,J,2,0,21,469.043,1.215
721,2911,J,2,0,22,267.698,1.215
721,2911,J,2,0,23,522.443,1.215
721,2911,J,1,0,24,438.292,1.215
721,3011,J,2,0,10,479.55,0.723
721,3011,J,2,0,11,492.858,0.723
721,3011,J,1,0,12,297.334,0.723
721,3011,J,1,0,7,70.7614,0.723
721,3011,J,2,0,8,195.672,0.723
721,3011,J,2,0,9,484.576,0.723
721,2911,J,1,0,25,273.669,0.938
721,2911,J,2,0,26,294.446,0.938
721,2911,J,2,0,27,329.804,0.938
721,2911,J,2,0,28,265.202,0.938
721,2911,J,2,0,29,432.841,0.938
721,2911,J,1,0,30,339.846,0.938
721,3011,J,1,0,13,57.7956,0.509
721,3011,J,1,0,14,431.353,0.509
721,3011,J,2,0,15,411.43,0.509
721,3011,J,2,0,16,558.895,0.509
721,3011,J,2,0,17,433.244,0.509
721,3011,J,1,0,18,436.248,0.509
721,2911,J,1,0,31,488.5,1.132
721,2911,J,1,0,32,426.802,1.132
721,2911,J,1,0,33,363.446,1.132
721,2911,J,1,0,34,407.608,1.132
721,2911,J,1,0,35,303.408,1.132
721,2911,J,1,0,36,628.002,1.132
721,112,F,1,1,1,367.509,0.503
721,112,F,1,1,2,596.203,0.503
721,112,F,1,1,3,486.1,0.503
721,112,F,1,1,4,440.903,0.503
721,112,F,1,1,5,363.541,0.503
721,112,F,1,1,6,503.989,0.503
721,3011,J,1,1,19,423.958,0.628
721,3011,J,2,1,20,496.549,0.628
721,3011,J,2,1,21,486.075,0.628
721,3011,J,2,1,22,497.868,0.628
721,3011,J,2,1,23,405.456,0.628
721,3011,J,1,1,24,192.296,0.628
721,2911,K,1,1,1,462.273,0.813
721,2911,K,1,1,2,387.807,0.813
721,2911,K,1,1,3,461.964,0.813
721,2911,K,1,1,4,525.265,0.813
721,2911,K,1,1,5,385.771,0.813
721,2911,K,1,1,6,100.961,0.813
721,3011,J,1,1,25,55.3652,0.699
721,3011,J,2,1,26,458.098,0.699
721,3011,J,2,1,27,439.043,0.699
721,3011,J,2,1,28,477.499,0.699
721,3011,J,2,1,29,350.924,0.699
721,3011,J,1,1,30,441.87,0.699
721,2911,K,2,1,10,545.615,0.66
721,2911,K,2,1,11,537.949,0.66
721,2911,K,1,1,12,466.975,0.66
721,2911,K,1,1,7,535.146,0.66
721,2911,K,2,1,8,553.245,0.66
721,2911,K,2,1,9,450.089,0.66
721,3011,J,1,1,31,143.366,0.878
721,3011,J,1,1,32,320.471,0.878
721,3011,J,1,1,33,351.262,0.878
721,3011,J,1,1,34,353.039,0.878
721,3011,J,1,1,35,351.078,0.878
721,3011,J,1,1,36,313.35,0.878
727,412,B,1,0,25,148.739,1.4
727,412,B,2,0,26,262.798,1.4
727,412,B,2,0,27,216.362,1.4
727,412,B,2,0,28,393.294,1.4
727,412,B,2,0,29,272.191,1.4
727,312,D,1,0,19,79.5423,1.264
727,312,D,2,0,20,258.164,1.264
727,312,D,2,0,21,351.542,1.264
727,312,D,2,0,22,278.146,1.264
727,312,D,2,0,23,262.683,1.264
727,312,D,1,0,24,196.276,1.264
727,212,D,1,0,13,34.0167,1.115
727,212,D,1,0,14,21.8618,1.115
727,212,D,2,0,15,189.658,1.115
727,212,D,2,0,16,277.025,1.115
727,212,D,2,0,17,65.0081,1.115
727,212,D,1,0,18,151.247,1.115
727,112,H,2,0,10,145.502,1.101
727,112,H,2,0,11,167.105,1.101
727,112,H,1,0,12,360.221,1.101
727,112,H,1,0,7,294.563,1.101
727,112,H,2,0,8,284.132,1.101
727,112,H,2,0,9,252.114,1.101
727,212,D,1,0,19,74.7857,1.505
727,212,D,2,0,20,62.5086,1.505
727,212,D,2,0,21,60.4935,1.505
727,212,D,2,0,22,150.409,1.505
727,112,H,1,0,13,14.5796,1.038
727,112,H,1,0,14,175.628,1.038
727,112,H,2,0,15,277.306,1.038
727,112,H,2,0,16,146.896,1.038
727,112,H,2,0,17,147.27,1.038
727,412,B,1,1,31,278.106,0.056
727,412,B,1,1,32,380.2,0.056
727,412,B,1,1,33,259.551,0.056
727,412,B,1,1,34,418.283,0.056
727,412,B,1,1,35,331.696,0.056
727,412,B,1,1,36,20.8806,0.056
727,312,D,1,1,25,79.918,0.2
727,312,D,2,1,26,193.951,0.2
727,312,D,2,1,27,479.328,0.2
727,312,D,2,1,28,163.435,0.2
727,312,D,2,1,29,521.137,0.2
727,212,D,1,1,25,341.745,0.128
727,212,D,2,1,26,110.709,0.128
727,212,D,2,1,27,55.6703,0.128
727,212,D,2,1,28,47.8836,0.128
727,212,D,2,1,29,49.3478,0.128
727,212,D,1,1,30,274.613,0.128
727,112,H,1,1,19,127.591,0.309
727,112,H,2,1,20,75.393,0.309
727,112,H,2,1,21,358.305,0.309
727,112,H,2,1,22,335.521,0.309
727,112,H,2,1,23,281.693,0.309
727,112,H,1,1,24,338.613,0.309
727,212,D,1,1,31,90.7175,0.151
727,212,D,1,1,32,80.5096,0.151
727,212,D,1,1,33,74.7871,0.151
727,212,D,1,1,34,62.1405,0.151
727,112,H,1,1,25,324.829,0.304
727,112,H,2,1,26,396.644,0.304
727,112,H,2,1,27,340.526,0.304
727,112,H,2,1,28,237.697,0.304
737,711,B,2,0,10,619.629,1.097
737,711,B,2,0,11,637.869,1.097
737,711,B,1,0,12,606.124,1.097
737,711,B,1,0,7,630.365,1.097
737,711,B,2,0,8,730.915,1.097
737,711,B,2,0,9,328.85,1.097
737,611,J,2,0,10,254.922,1.635
737,611,J,2,0,11,660.063,1.635
737,611,J,1,0,12,749.115,1.635
737,611,J,2,0,9,533.927,1.635
737,711,B,1,0,13,724.714,1.208
737,711,B,1,0,14,679.877,1.208
737,711,B,2,0,15,409.099,1.208
737,711,B,2,0,16,595.811,1.208
737,711,B,2,0,17,625.459,1.208
737,711,B,1,0,18,262.89,1.208
737,611,J,1,0,13,420.052,1.201
737,611,J,1,0,14,750.741,1.201
737,611,J,2,0,15,742.072,1.201
737,611,J,2,0,16,660.754,1.201
737,611,J,2,0,17,650.071,1.201
737,611,J,1,0,18,713.52,1.201
737,711,B,1,0,19,674.159,0.903
737,711,B,2,0,20,556.679,0.903
737,611,J,1,0,19,354.846,1.201
737,611,J,2,0,20,547.035,1.201
737,611,J,2,0,21,661.295,1.201
737,611,J,2,0,22,567.847,1.201
737,611,J,2,0,23,664.492,1.201
737,611,J,1,0,24,634.355,1.201
737,511,B,1,1,31,345.76,0.569
737,511,B,1,1,32,342.469,0.569
737,511,B,1,1,33,372.266,0.569
737,511,B,1,1,34,8.69325,0.569
737,511,B,1,1,35,401.39,0.569
737,511,B,1,1,36,140.932,0.569
737,511,C,1,1,1,754.919,0.417
737,711,B,1,1,25,570.069,0.431
737,711,B,2,1,26,647.625,0.431
737,711,B,2,1,27,591.988,0.431
737,711,B,2,1,28,741.957,0.431
737,711,B,2,1,29,677.227,0.431
737,711,B,1,1,30,570.749,0.431
737,611,J,1,1,25,533.644,0.757
737,611,J,2,1,26,663.318,0.757
737,611,J,2,1,27,664.168,0.757
737,611,J,2,1,28,627.376,0.757
737,611,J,2,1,29,637.748,0.757
737,611,J,1,1,30,711.244,0.757
737,711,B,1,1,31,482.316,0.653
737,711,B,1,1,32,612.929,0.653
737,711,B,1,1,33,395.517,0.653
737,711,B,1,1,34,341.64,0.653
737,711,B,1,1,35,627.828,0.653
737,611,J,1,1,31,349.857,0.618
737,611,J,1,1,32,662.195,0.618
737,611,J,1,1,33,627.284,0.618
737,611,J,1,1,34,703.534,0.618
737,611,J,1,1,35,727.949,0.618
737,611,J,1,1,36,634.209,0.618
738,711,B,1,0,36,537.921,1.097
738,711,C,1,0,1,431.638,1.139
738,711,C,1,0,2,574.059,1.139
738,711,C,1,0,3,474.41,1.139
738,711,C,1,0,4,540.306,1.139
738,711,C,1,0,5,429.346,1.139
738,711,C,1,0,6,494.556,1.139
738,611,K,1,0,1,519.299,1.275
738,611,K,1,0,2,627.778,1.275
738,611,K,1,0,3,701.683,1.275
738,611,K,1,0,4,667.405,1.275
738,611,K,1,0,5,662.488,1.275
738,511,C,2,0,10,520.97,0.958
738,511,C,2,0,11,168.393,0.958
738,511,C,1,0,12,422.069,0.958
738,511,C,1,0,7,491.779,0.958
738,511,C,2,0,8,520.249,0.958
738,511,C,2,0,9,528.815,0.958
738,511,C,1,0,13,617.067,1.194
738,511,C,1,0,14,619.591,1.194
738,511,C,2,0,15,635.519,1.194
738,511,C,2,0,16,534.116,1.194
738,511,C,2,0,17,538.799,1.194
738,511,C,1,0,18,427.219,1.194
738,511,C,1,0,19,414.71,1.292
738,511,C,2,0,20,557.802,1.292
738,511,C,2,0,21,409.058,1.292
738,511,C,2,0,22,577.019,1.292
738,511,C,2,0,23,530.066,1.292
738,511,C,1,0,24,505.487,1.292
738,711,C,2,1,10,607.214,1.028
738,711,C,2,1,11,596.282,1.028
738,711,C,1,1,12,572.128,1.028
738,711,C,1,1,7,491.917,1.028
738,711,C,2,1,8,482.649,1.028
738,711,C,2,1,9,557.538,1.028
738,511,D,1,1,1,459.709,1.319
738,511,D,1,1,2,483.614,1.319
738,511,D,1,1,3,410.102,1.319
738,511,D,1,1,4,504.802,1.319
738,511,D,1,1,5,364.141,1.319
738,511,D,1,1,6,476.576,1.319
738,611,K,2,1,10,652.731,1.285
738,611,K,2,1,11,431.113,1.285
738,611,K,1,1,12,510.333,1.285
738,611,K,1,1,7,545.285,1.285
