Block,Day,Assay,Chamber,Line,Subject,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,SUM,no_move,move,orient_female,approach,wing,genital_lick,attempt_cop,copulate,sum_court,sum_copulate
1,9,3,9,391,9,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,211,1,3,0,0,1,0,1,24,26,25
3,30,3,4,392,3,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,2,2,220,0,2,0,0,1,2,1,24,28,25
3,38,2,1,392,9,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,227,0,1,0,0,2,0,1,26,29,27
1,9,2,8,399,6,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,3,3,3,197,2,1,3,1,1,0,1,21,23,22
1,8,1,7,399,5,7,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,5,5,5,6,215,1,0,1,0,3,1,2,22,28,24
3,27,1,1,405,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,31,3,2,409,4,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,1,221,1,1,0,0,1,1,1,25,28,26
3,27,1,4,409,1,1,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,2,0,0,0,0,0,1,27,28,28
3,37,1,8,409,10,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,8,2,10,427,7,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,1,1,1,182,6,2,0,0,1,0,1,20,22,21
1,7,1,9,427,6,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
1,7,1,4,437,7,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
1,9,4,7,437,9,2,5,7,8,8,5,5,5,2,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,201,1,3,0,0,4,0,2,20,26,22
1,13,2,3,437,13,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
3,29,1,3,440,2,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1,1,1,2,1,183,4,4,0,1,0,0,1,20,21,21
3,27,2,9,440,1,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,1,0,0,0,1,1,27,29,28
3,32,4,4,440,5,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
3,35,4,8,443,7,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
3,36,3,8,443,8,6,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,1,0,0,0,1,1,27,29,28
3,27,2,3,461,1,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
1,10,3,4,486,9,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,10,3,5,486,10,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
1,11,2,8,486,11,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
1,13,1,5,486,13,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,43,4,6,492,2,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,213,3,0,1,0,0,0,1,25,26,26
4,46,2,4,508,7,2,5,7,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,104,18,1,0,0,1,0,1,9,11,10
4,40,1,10,508,1,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,220,1,1,0,0,2,0,1,25,28,26
4,44,4,4,508,5,7,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,5,1,1,1,2,2,2,2,163,6,5,0,0,1,0,2,16,19,18
4,43,4,7,509,4,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
4,44,1,4,509,5,1,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,1,0,0,1,0,0,1,27,28,28
4,41,1,8,513,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,202,4,1,0,0,1,0,1,23,25,24
4,42,4,3,513,3,5,2,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,2,0,0,27,29,27
4,44,4,5,531,5,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,1,1,5,2,2,1,1,1,2,1,1,1,139,9,5,0,1,1,0,1,13,15,14
4,44,2,5,535,4,4,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
4,48,3,7,535,8,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
4,46,4,1,563,7,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,203,3,2,0,0,1,0,1,23,25,24
4,43,1,5,563,4,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,44,4,3,563,5,7,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,1,0,0,0,2,27,29,29
1,8,3,5,639,7,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,234,0,0,0,0,1,1,1,27,30,28
4,42,3,7,642,3,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,237,0,0,0,0,0,0,3,27,30,30
4,44,3,8,642,5,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,45,3,8,703,6,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,2,1,194,4,2,0,0,1,1,1,21,24,22
1,7,3,7,714,7,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,0,0,0,1,1,0,1,27,29,28
1,8,1,6,714,8,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
4,43,2,7,716,3,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,1,1,1,2,1,1,1,1,1,155,9,3,0,0,1,0,1,16,18,17
4,40,2,2,727,1,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,1,0,0,0,1,0,1,27,29,28
1,7,4,5,730,7,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1,2,2,2,2,2,5,2,2,163,1,11,0,0,1,0,1,16,18,17
1,1,2,4,732,1,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
1,9,2,5,732,8,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,14,2,4,732,12,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,0,1,1,0,0,1,27,28,28
4,40,1,5,737,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,43,2,9,737,3,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,45,1,3,737,5,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
4,46,1,5,737,6,4,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,1,0,1,1,27,29,28
4,47,3,10,737,7,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,1,1,0,0,0,0,1,27,28,28
4,45,4,1,757,5,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
4,45,3,2,761,5,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
4,40,1,1,783,1,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,5,3,3,1,1,196,2,1,4,0,1,0,1,21,23,22
4,43,1,9,783,4,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
1,6,2,10,786,6,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,1,202,3,2,0,1,0,0,1,23,24,24
1,8,3,10,786,8,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,209,0,4,0,0,2,0,1,23,26,24
1,7,2,2,786,7,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,2,0,0,0,0,1,27,28,28
4,41,3,6,787,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,42,2,3,796,3,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,2,204,2,3,0,0,1,0,1,23,25,24
4,44,2,2,801,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
4,45,3,3,801,6,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
4,43,1,7,802,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,233,0,0,0,0,2,0,1,27,30,28
4,40,4,8,805,1,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,215,0,4,0,0,0,0,1,25,26,26
4,47,1,9,805,6,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,235,0,0,0,0,1,0,2,27,30,29
4,40,3,2,808,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,46,4,6,808,7,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
4,42,1,7,810,3,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,234,0,0,0,0,1,1,1,27,30,28
4,46,3,2,810,6,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,42,1,6,812,3,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,1,0,0,0,1,1,27,29,28
4,43,4,3,818,4,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,6,3,5,820,5,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
4,44,1,5,822,4,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,1,0,0,0,1,27,28,28
4,48,4,9,822,8,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,1,0,1,0,1,27,29,28
4,45,2,1,837,6,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,225,0,1,1,0,1,0,1,26,28,27
4,40,3,8,837,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,8,1,3,852,8,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,214,1,3,0,0,0,0,1,25,26,26
4,43,3,6,855,4,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,224,1,0,1,0,1,0,1,26,28,27
4,47,4,5,855,8,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,5,2,2,202,1,3,1,1,1,0,1,22,24,23
4,41,4,10,855,2,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,0,0,0,1,1,0,1,27,29,28
1,6,1,10,859,5,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
1,11,1,4,859,10,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,12,1,5,859,11,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,1,0,1,0,0,1,27,28,28
5,49,3,9,879,2,2,2,7,8,8,8,1,1,1,6,5,7,8,8,8,8,8,8,8,8,8,8,1,1,6,1,1,1,1,5,153,9,2,0,0,2,2,2,13,19,15
5,49,3,5,882,3,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,0,0,0,1,1,0,1,27,29,28
5,49,2,7,887,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,1,0,0,1,0,1,27,29,28
1,10,3,7,21,8,2,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,1,2,2,1,2,1,2,149,6,8,0,0,0,0,1,15,16,16
2,15,2,4,28,1,2,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,2,0,0,0,1,1,26,28,27
2,18,4,3,45,4,2,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,1,2,0,0,0,1,26,27,27
2,26,3,3,45,9,2,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
2,19,2,4,49,5,7,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,1,1,193,4,2,1,0,0,0,2,21,23,23
2,18,2,6,57,3,5,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,231,0,0,0,0,2,1,1,26,30,27
2,24,3,10,59,9,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
2,26,4,5,59,11,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
2,16,4,10,69,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
2,17,2,5,69,3,4,4,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,0,2,0,0,1,26,27,27
2,18,4,4,69,4,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
2,19,3,7,73,5,5,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
2,20,2,2,73,6,7,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,2,0,0,0,0,2,26,28,28
2,26,2,2,73,9,1,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,2,0,0,0,1,0,1,26,28,27
2,20,3,1,85,5,6,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,221,1,1,0,0,1,1,1,25,28,26
2,19,1,8,85,4,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
2,25,3,4,88,10,5,6,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,1,0,0,0,1,1,1,26,29,27
2,19,2,10,91,4,2,6,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,2,0,0,0,1,1,26,28,27
2,22,1,9,91,7,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
2,17,4,2,93,2,2,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,1,1,1,1,165,8,3,0,0,0,0,1,18,19,19
2,18,3,7,93,3,2,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,2,213,0,3,1,0,1,0,1,24,26,25
2,24,1,10,105,5,2,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,2,192,4,2,0,1,1,0,1,21,23,22
2,28,2,9,105,7,2,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
2,26,3,7,109,8,3,7,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,0,2,0,0,0,2,26,28,28
2,25,4,3,142,10,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
2,19,3,8,153,4,2,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,2,189,4,2,2,0,0,0,1,21,22,22
2,17,2,9,161,3,4,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,0,0,2,1,0,1,26,28,27
2,24,1,8,161,10,7,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,2,0,0,0,0,2,26,28,28
2,25,4,7,176,9,4,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,0,1,1,1,0,1,26,28,27
2,15,2,10,195,1,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,215,2,0,0,1,2,0,1,24,27,25
2,17,3,7,195,2,5,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,1,0,0,0,2,0,1,26,29,27
2,28,1,6,195,12,2,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,0,2,0,0,1,26,27,27
1,2,2,8,208,2,6,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,223,1,0,0,1,1,1,1,25,28,26
1,1,1,8,208,1,1,6,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,219,1,1,1,0,0,1,1,25,27,26
2,22,3,8,217,6,2,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,199,4,2,0,0,0,0,1,23,24,24
2,28,4,10,217,9,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
2,22,1,1,227,8,2,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,1,1,0,0,1,26,27,27
2,16,4,1,228,2,4,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,2,0,1,0,0,1,26,27,27
2,21,3,9,228,7,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
3,36,1,6,235,7,5,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,185,6,0,1,1,1,0,1,20,22,21
3,34,4,7,235,5,2,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,1,2,0,0,0,0,1,26,27,27
3,38,4,9,237,11,5,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,232,0,0,0,0,2,0,2,26,30,28
3,30,3,1,239,3,2,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,2,0,0,0,1,1,26,28,27
3,39,2,9,256,10,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
3,29,2,5,280,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,6,1,205,2,3,0,0,0,1,1,23,25,24
3,36,1,1,280,8,4,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,0,0,2,1,0,1,26,28,27
1,2,2,1,301,2,2,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,2,0,1,0,0,1,26,27,27
1,11,1,8,301,11,4,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,0,0,2,1,0,1,26,28,27
1,6,4,5,303,6,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
1,6,1,9,304,5,2,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,203,2,2,2,0,0,0,1,23,24,24
1,1,3,4,304,1,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
1,5,3,6,304,4,2,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,1,1,1,26,29,27
3,29,2,4,309,2,2,4,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,1,0,1,1,26,28,27
3,35,1,7,309,8,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
1,9,1,5,313,7,2,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,0,2,1,0,0,0,1,26,27,27
4,44,3,10,317,5,7,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,2,0,0,0,0,2,26,28,28
3,27,4,2,321,1,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
