line,Sex,Lifespan_hrs
RAL-748,Female,185.55
RAL-748,Female,185.55
RAL-748,Female,198.658333
RAL-748,Female,211.341667
RAL-748,Female,223.308333
RAL-748,Female,257.966667
RAL-41,Female,135.6
RAL-41,Female,148.058333
RAL-41,Female,160.125
RAL-41,Female,160.125
RAL-41,Female,160.125
RAL-41,Female,173.016667
RAL-41,Female,185.675
RAL-41,Female,185.675
RAL-41,Female,197.641667
RAL-41,Female,197.641667
RAL-822,Male,90.2166667
RAL-822,Male,101.083333
RAL-822,Male,113.233333
RAL-822,Male,125.775
RAL-822,Male,136.758333
RAL-822,Male,136.758333
RAL-822,Male,136.758333
RAL-822,Male,148.383333
RAL-822,Male,161.258333
RAL-892,Male,78.425
RAL-892,Male,90.2583333
RAL-892,Male,113.275
RAL-892,Male,125.825
RAL-892,Male,136.816667
RAL-892,Male,148.433333
RAL-892,Male,161.316667
RAL-892,Male,161.316667
RAL-892,Male,161.316667
RAL-892,Male,173.7
RAL-531,Male,148.408333
RAL-531,Male,161.116667
RAL-531,Male,161.116667
RAL-531,Male,161.116667
RAL-531,Male,161.116667
RAL-531,Male,161.116667
RAL-531,Male,173.616667
RAL-531,Male,173.616667
RAL-531,Male,185.675
RAL-531,Male,185.675
RAL-822,Male,40.9666667
RAL-822,Male,100.841667
RAL-822,Male,112.983333
RAL-822,Male,112.983333
RAL-822,Male,136.525
RAL-822,Male,136.525
RAL-822,Male,136.525
RAL-822,Male,136.525
RAL-822,Male,161.025
RAL-822,Male,173.416667
RAL-370,Female,90.2583333
RAL-370,Female,90.2583333
RAL-370,Female,90.2583333
RAL-370,Female,101.15
RAL-370,Female,113.291667
RAL-370,Female,125.85
RAL-370,Female,125.85
RAL-370,Female,125.85
RAL-370,Female,136.85
RAL-370,Female,148.475
RAL-737,Female,185.691667
RAL-737,Female,185.691667
RAL-737,Female,198.75
RAL-737,Female,198.75
RAL-737,Female,198.75
RAL-737,Female,211.483333
RAL-737,Female,211.483333
RAL-737,Female,211.483333
RAL-737,Female,246.725
RAL-737,Female,246.725
RAL-887,Female,111.025
RAL-887,Female,147.991667
RAL-887,Female,147.991667
RAL-887,Female,160.266667
RAL-887,Female,160.266667
RAL-887,Female,173.141667
RAL-887,Female,173.141667
RAL-887,Female,185.633333
RAL-887,Female,209.441667
RAL-887,Female,221.025
RAL-530,Female,113.241667
RAL-530,Female,125.791667
RAL-530,Female,125.791667
RAL-530,Female,136.8
RAL-530,Female,136.8
RAL-530,Female,161.3
RAL-530,Female,161.3
RAL-530,Female,161.3
RAL-530,Female,173.691667
RAL-555,Male,148.491667
RAL-555,Male,161.366667
RAL-555,Male,161.366667
RAL-555,Male,161.366667
RAL-555,Male,161.366667
RAL-555,Male,161.366667
RAL-555,Male,173.758333
RAL-555,Male,173.758333
RAL-555,Male,173.758333
RAL-555,Male,185.733333
RAL-808,Female,113.308333
RAL-808,Female,125.85
RAL-808,Female,136.841667
RAL-808,Female,136.841667
RAL-808,Female,185.716667
RAL-808,Female,198.783333
RAL-808,Female,198.783333
RAL-808,Female,198.783333
RAL-808,Female,198.783333
RAL-808,Female,211.491667
RAL-808,Female,246.733333
RAL-808,Female,246.733333
RAL-195,Male,173.1
RAL-195,Male,197.708333
RAL-195,Male,209.4
RAL-195,Male,209.4
RAL-195,Male,209.4
RAL-195,Male,221
RAL-195,Male,221
RAL-195,Male,221
RAL-195,Male,221
RAL-195,Male,232.4
RAL-158,Female,161.233333
RAL-158,Female,161.233333
RAL-158,Female,161.233333
RAL-158,Female,173.616667
RAL-158,Female,185.6
RAL-158,Female,185.6
RAL-158,Female,185.6
RAL-158,Female,198.691667
RAL-158,Female,198.691667
RAL-158,Female,235
RAL-555,Female,136.866667
RAL-555,Female,161.366667
RAL-555,Female,185.725
RAL-555,Female,185.725
RAL-555,Female,185.725
RAL-555,Female,198.783333
RAL-555,Female,211.516667
RAL-555,Female,211.516667
RAL-555,Female,211.516667
RAL-555,Female,211.516667
RAL-595,Male,112.925
RAL-595,Male,112.925
RAL-595,Male,112.925
RAL-595,Male,125.483333
RAL-595,Male,125.483333
RAL-595,Male,125.483333
RAL-595,Male,125.483333
RAL-595,Male,136.483333
RAL-595,Male,136.483333
RAL-595,Male,160.983333
RAL-208,Male,75.425
RAL-208,Male,87.5916667
RAL-208,Male,87.5916667
RAL-208,Male,87.5916667
RAL-208,Male,87.5916667
RAL-208,Male,87.5916667
RAL-208,Male,100.3
RAL-208,Male,100.3
RAL-208,Male,111.3
RAL-176,Female,136.75
RAL-176,Female,161.25
RAL-176,Female,173.641667
RAL-176,Female,173.641667
RAL-176,Female,173.641667
RAL-176,Female,185.616667
RAL-176,Female,185.616667
RAL-176,Female,198.675
RAL-176,Female,198.675
RAL-176,Female,211.4
RAL-377,Female,136.883333
RAL-377,Female,161.383333
RAL-377,Female,161.383333
RAL-377,Female,161.383333
RAL-377,Female,161.383333
RAL-377,Female,173.775
RAL-377,Female,173.775
RAL-377,Female,185.75
RAL-377,Female,185.75
RAL-377,Female,198.791667
RAL-280,Male,90.175
RAL-280,Male,101.05
RAL-280,Male,101.05
RAL-280,Male,112.908333
RAL-280,Male,125.475
RAL-280,Male,125.475
RAL-280,Male,136.616667
RAL-280,Male,136.616667
RAL-280,Male,136.616667
RAL-280,Male,148.083333
RAL-381,Male,41.1916667
RAL-381,Male,41.1916667
RAL-381,Male,41.1916667
RAL-381,Male,41.1916667
RAL-381,Male,78.3416667
RAL-381,Male,78.3416667
RAL-381,Male,78.3416667
RAL-381,Male,78.3416667
RAL-381,Male,113.25
RAL-381,Male,113.25
RAL-306,Female,125.883333
RAL-306,Female,125.883333
RAL-306,Female,136.883333
RAL-306,Female,161.375
RAL-306,Female,173.775
RAL-306,Female,173.775
RAL-306,Female,173.775
RAL-306,Female,173.775
RAL-306,Female,185.75
RAL-306,Female,185.75
RAL-280,Female,101.05
RAL-280,Female,112.908333
RAL-280,Female,136.616667
RAL-280,Female,136.616667
RAL-280,Female,136.616667
RAL-280,Female,160.791667
RAL-280,Female,160.791667
RAL-280,Female,160.791667
RAL-280,Female,160.791667
RAL-502,Male,41.3083333
RAL-502,Male,90.2833333
RAL-502,Male,90.2833333
RAL-502,Male,90.2833333
RAL-502,Male,90.2833333
RAL-502,Male,101.133333
RAL-502,Male,113.283333
RAL-502,Male,113.283333
RAL-502,Male,125.825
RAL-502,Male,148.433333
RAL-306,Male,125.891667
RAL-306,Male,136.883333
RAL-306,Male,148.508333
RAL-306,Male,148.508333
RAL-306,Male,148.508333
RAL-306,Male,148.508333
RAL-306,Male,161.383333
RAL-306,Male,161.383333
RAL-306,Male,161.383333
RAL-306,Male,173.775
RAL-808,Male,125.516667
RAL-808,Male,125.516667
RAL-808,Male,136.508333
RAL-808,Male,136.508333
RAL-808,Male,148.133333
RAL-808,Male,161.016667
RAL-808,Male,161.016667
RAL-808,Male,161.016667
RAL-808,Male,161.016667
RAL-808,Male,161.016667
RAL-195,Female,185.591667
RAL-195,Female,185.591667
RAL-195,Female,185.591667
RAL-195,Female,197.708333
RAL-195,Female,209.391667
RAL-195,Female,209.391667
RAL-195,Female,209.391667
RAL-195,Female,220.991667
RAL-195,Female,220.991667
RAL-195,Female,244.683333
RAL-843,Male,89.9583333
RAL-843,Male,89.9583333
RAL-843,Male,112.683333
RAL-843,Male,112.683333
RAL-843,Male,112.683333
RAL-843,Male,125.25
RAL-843,Male,136.416667
RAL-843,Male,147.875
RAL-843,Male,160.575
RAL-843,Male,160.575
RAL-391,Female,40.025
RAL-391,Female,40.025
RAL-391,Female,77.1666667
RAL-391,Female,77.1666667
RAL-391,Female,89
RAL-391,Female,89
RAL-391,Female,99.85
RAL-391,Female,124.541667
RAL-391,Female,124.541667
RAL-306,Male,100.466667
RAL-306,Male,112.658333
RAL-306,Male,112.658333
RAL-306,Male,112.658333
RAL-306,Male,135.8
RAL-306,Male,135.8
RAL-306,Male,147.733333
RAL-306,Male,147.733333
RAL-306,Male,147.733333
RAL-306,Male,160.808333
RAL-783,Male,112.675
RAL-783,Male,112.675
RAL-783,Male,112.675
RAL-783,Male,135.808333
RAL-783,Male,135.808333
RAL-783,Male,135.808333
RAL-783,Male,135.808333
RAL-783,Male,160.791667
RAL-783,Male,160.791667
RAL-783,Male,160.791667
RAL-908,Female,147.933333
RAL-908,Female,147.933333
RAL-908,Female,147.933333
RAL-908,Female,160.658333
RAL-908,Female,160.658333
RAL-908,Female,160.658333
RAL-908,Female,173.308333
RAL-908,Female,185.55
RAL-908,Female,185.55
RAL-908,Female,198.4
RAL-790,Male,39.925
RAL-790,Male,39.925
RAL-790,Male,77.1
RAL-790,Male,77.1
RAL-790,Male,89.2416667
RAL-790,Male,89.2416667
RAL-790,Male,89.2416667
RAL-790,Male,89.2416667
RAL-790,Male,89.2416667
RAL-790,Male,89.2416667
RAL-374,Male,89.25
RAL-374,Male,112.1
RAL-374,Male,112.1
RAL-374,Male,112.1
RAL-374,Male,112.1
RAL-374,Male,112.1
RAL-374,Male,112.1
RAL-374,Male,124.633333
RAL-374,Male,124.633333
RAL-374,Male,135.291667
RAL-350,Male,77.8666667
RAL-350,Male,90.0166667
RAL-350,Male,100.875
RAL-350,Male,112.691667
RAL-350,Male,112.691667
RAL-350,Male,125.283333
RAL-350,Male,125.283333
RAL-350,Male,125.283333
RAL-350,Male,136.466667
RAL-350,Male,136.466667
RAL-796,Male,99.95
RAL-796,Male,112.133333
RAL-796,Male,112.133333
RAL-796,Male,124.658333
RAL-796,Male,147.216667
RAL-796,Male,147.216667
RAL-796,Male,147.216667
RAL-796,Male,160.258333
RAL-796,Male,184.391667
RAL-796,Male,210.241667
RAL-819,Male,77.0666667
RAL-819,Male,88.9583333
RAL-819,Male,99.8333333
RAL-819,Male,111.983333
RAL-819,Male,111.983333
RAL-819,Male,124.525
RAL-819,Male,135.508333
RAL-819,Male,135.508333
RAL-819,Male,135.508333
RAL-819,Male,147.133333
RAL-371,Female,125.283333
RAL-371,Female,125.283333
RAL-371,Female,136.458333
RAL-371,Female,136.458333
RAL-371,Female,136.458333
RAL-371,Female,136.458333
RAL-371,Female,136.458333
RAL-371,Female,147.9
RAL-371,Female,147.9
RAL-371,Female,147.9
RAL-375,Male,136.541667
RAL-375,Male,136.541667
RAL-375,Male,136.541667
RAL-375,Male,136.541667
RAL-375,Male,136.541667
RAL-375,Male,136.541667
RAL-375,Male,147.95
RAL-375,Male,160.641667
RAL-375,Male,160.641667
RAL-375,Male,211.016667
RAL-324,Male,77.7916667
RAL-324,Male,77.7916667
RAL-324,Male,89.975
RAL-324,Male,89.975
RAL-324,Male,100.808333
RAL-324,Male,100.808333
RAL-324,Male,112.566667
RAL-324,Male,112.566667
RAL-324,Male,112.566667
RAL-324,Male,125.141667
RAL-802,Female,89.3416667
RAL-802,Female,147.2
RAL-802,Female,159.916667
RAL-802,Female,159.916667
RAL-802,Female,159.916667
RAL-802,Female,159.916667
RAL-802,Female,159.916667
RAL-802,Female,172.558333
RAL-802,Female,184.708333
RAL-802,Female,184.708333
RAL-306,Female,112.658333
RAL-306,Female,125.175
RAL-306,Female,147.733333
RAL-306,Female,147.733333
RAL-306,Female,160.8
RAL-306,Female,172.983333
RAL-306,Female,172.983333
RAL-306,Female,172.983333
RAL-306,Female,172.983333
RAL-306,Female,184.908333
RAL-776,Male,112.55
RAL-776,Male,125.15
RAL-776,Male,125.15
RAL-776,Male,125.15
RAL-776,Male,136.366667
RAL-776,Male,136.366667
RAL-776,Male,136.366667
RAL-776,Male,147.825
RAL-776,Male,147.825
RAL-776,Male,147.825
RAL-324,Female,89.95
RAL-324,Female,89.95
RAL-324,Female,100.8
RAL-324,Female,112.6
RAL-324,Female,112.6
RAL-324,Female,112.6
RAL-324,Female,125.2
RAL-324,Female,125.2
RAL-324,Female,136.408333
RAL-324,Female,160.533333
RAL-776,Male,112.55
RAL-776,Male,125.125
RAL-776,Male,125.125
RAL-776,Male,125.125
RAL-776,Male,125.125
RAL-776,Male,136.316667
RAL-776,Male,136.316667
RAL-776,Male,136.316667
RAL-776,Male,147.816667
RAL-776,Male,160.533333
RAL-317,Male,112.641667
RAL-317,Male,125.166667
RAL-317,Male,125.166667
RAL-317,Male,135.791667
RAL-317,Male,147.716667
RAL-317,Male,147.716667
RAL-317,Male,160.775
RAL-317,Male,160.775
RAL-317,Male,160.775
RAL-317,Male,184.933333
RAL-350,Female,147.916667
RAL-350,Female,147.916667
RAL-350,Female,147.916667
RAL-350,Female,147.916667
RAL-350,Female,160.625
RAL-350,Female,160.625
RAL-350,Female,160.625
RAL-350,Female,173.291667
RAL-350,Female,185.433333
RAL-350,Female,210.975
RAL-321,Male,77.8833333
RAL-321,Male,77.8833333
RAL-321,Male,77.8833333
RAL-321,Male,77.8833333
RAL-321,Male,90.0583333
RAL-321,Male,100.908333
RAL-321,Male,100.908333
RAL-321,Male,112.691667
RAL-321,Male,125.3
RAL-730,Female,112.683333
RAL-730,Female,160.591667
RAL-730,Female,160.591667
RAL-730,Female,160.591667
RAL-730,Female,160.591667
RAL-730,Female,173.275
RAL-730,Female,185.391667
RAL-730,Female,198.308333
RAL-730,Female,210.941667
RAL-730,Female,222.908333
RAL-381,Male,39.9583333
RAL-381,Male,77.1333333
RAL-381,Male,77.1333333
RAL-381,Male,77.1333333
RAL-381,Male,89.2833333
RAL-381,Male,89.2833333
RAL-381,Male,99.95
RAL-381,Male,112.133333
RAL-381,Male,112.133333
RAL-381,Male,124.658333
RAL-317,Female,160.783333
RAL-317,Female,172.966667
RAL-317,Female,172.966667
RAL-317,Female,184.891667
RAL-317,Female,198.016667
RAL-317,Female,210.741667
RAL-317,Female,210.741667
RAL-317,Female,210.741667
RAL-317,Female,222.708333
RAL-317,Female,234.341667
RAL-391,Female,112.541667
RAL-391,Female,112.541667
RAL-391,Female,112.541667
RAL-391,Female,112.541667
RAL-391,Female,112.541667
RAL-391,Female,136.375
RAL-391,Female,136.375
RAL-391,Female,136.375
RAL-391,Female,147.783333
RAL-391,Female,173.191667
RAL-313,Male,89.925
RAL-313,Male,112.566667
RAL-313,Male,112.566667
RAL-313,Male,125.175
RAL-313,Male,125.175
RAL-313,Male,136.383333
RAL-313,Male,136.383333
RAL-313,Male,136.383333
RAL-313,Male,147.8
RAL-313,Male,147.8
RAL-91,Female,160.775
RAL-91,Female,160.775
RAL-91,Female,160.775
RAL-91,Female,160.775
RAL-91,Female,184.875
RAL-91,Female,184.875
RAL-91,Female,198.008333
RAL-91,Female,198.008333
RAL-91,Female,198.008333
RAL-819,Female,99.825
RAL-819,Female,160.025
RAL-819,Female,160.025
RAL-819,Female,160.025
RAL-819,Female,160.025
RAL-819,Female,160.025
RAL-819,Female,160.025
RAL-819,Female,172.4
RAL-819,Female,172.4
RAL-819,Female,172.4
RAL-57,Male,40.6666667
RAL-57,Male,100.816667
RAL-57,Male,112.691667
RAL-57,Male,112.691667
RAL-57,Male,112.691667
RAL-57,Male,112.691667
RAL-57,Male,112.691667
RAL-57,Male,125.241667
RAL-57,Male,125.241667
RAL-57,Male,136.366667
RAL-313,Female,160.5
RAL-313,Female,185.425
RAL-313,Female,198.266667
RAL-313,Female,198.266667
RAL-313,Female,198.266667
RAL-313,Female,198.266667
RAL-313,Female,210.7
RAL-313,Female,210.7
RAL-313,Female,210.7
RAL-313,Female,210.7
RAL-409,Male,112.875
RAL-409,Male,112.875
RAL-409,Male,112.875
RAL-409,Male,112.875
RAL-409,Male,125.441667
RAL-409,Male,125.441667
RAL-409,Male,125.441667
RAL-409,Male,136.608333
RAL-409,Male,148.066667
RAL-409,Male,148.066667
RAL-356,Male,112.591667
RAL-356,Male,112.591667
RAL-356,Male,125.108333
RAL-356,Male,135.75
RAL-356,Male,135.75
RAL-356,Male,135.75
RAL-356,Male,147.666667
RAL-356,Male,147.666667
RAL-356,Male,147.666667
RAL-356,Male,160.725
RAL-796,Female,147.216667
RAL-796,Female,160.275
RAL-796,Female,160.275
RAL-796,Female,172.458333
RAL-796,Female,172.458333
RAL-796,Female,184.391667
RAL-796,Female,184.391667
RAL-796,Female,197.525
RAL-796,Female,197.525
RAL-796,Female,197.525
RAL-371,Male,40.5333333
RAL-371,Male,77.6916667
RAL-371,Male,77.6916667
RAL-371,Male,89.8666667
RAL-371,Male,89.8666667
RAL-371,Male,112.491667
RAL-371,Male,112.491667
RAL-371,Male,125.108333
RAL-371,Male,125.108333
RAL-371,Male,125.108333
RAL-832,Male,90.15
RAL-832,Male,112.85
RAL-832,Male,112.85
RAL-832,Male,112.85
RAL-832,Male,125.425
RAL-832,Male,125.425
RAL-832,Male,125.425
RAL-832,Male,136.591667
RAL-832,Male,136.591667
RAL-832,Male,148.058333
RAL-91,Male,77.6166667
RAL-91,Male,77.6166667
RAL-91,Male,77.6166667
RAL-91,Male,89.7833333
RAL-91,Male,89.7833333
RAL-91,Male,100.433333
RAL-91,Male,112.616667
RAL-91,Male,112.616667
RAL-91,Male,125.141667
RAL-91,Male,147.7
RAL-799,Male,90.0166667
RAL-799,Male,100.866667
RAL-799,Male,125.275
RAL-799,Male,136.475
RAL-799,Male,147.9
RAL-799,Male,147.9
RAL-799,Male,160.6
RAL-799,Male,160.6
RAL-799,Male,160.6
RAL-799,Male,173.291667
RAL-26,Male,112.858333
RAL-26,Male,112.858333
RAL-26,Male,125.416667
RAL-26,Male,136.416667
RAL-26,Male,136.416667
RAL-26,Male,148.041667
RAL-26,Male,148.041667
RAL-26,Male,148.041667
RAL-26,Male,160.925
RAL-26,Male,173.325
RAL-799,Female,160.608333
RAL-799,Female,173.3
RAL-799,Female,173.3
RAL-799,Female,185.4
RAL-799,Female,185.4
RAL-799,Female,185.4
RAL-799,Female,185.4
RAL-799,Female,198.308333
RAL-799,Female,198.308333
RAL-799,Female,210.95
RAL-508,Female,160.733333
RAL-508,Female,172.941667
RAL-508,Female,184.908333
RAL-508,Female,184.908333
RAL-508,Female,184.908333
RAL-508,Female,184.908333
RAL-508,Female,184.908333
RAL-508,Female,198.05
RAL-859,Male,147.708333
RAL-859,Male,160.791667
RAL-859,Male,160.791667
RAL-859,Male,172.975
RAL-859,Male,184.9
RAL-859,Male,184.9
RAL-859,Male,184.9
RAL-859,Male,184.9
RAL-859,Male,210.733333
RAL-859,Male,210.733333
RAL-57,Female,112.683333
RAL-57,Female,136.366667
RAL-57,Female,136.366667
RAL-57,Female,136.366667
RAL-57,Female,147.85
RAL-57,Female,147.85
RAL-57,Female,147.85
RAL-57,Female,160.566667
RAL-57,Female,160.566667
RAL-57,Female,160.566667
RAL-787,Female,147.733333
RAL-787,Female,160.433333
RAL-787,Female,160.433333
RAL-787,Female,173.15
RAL-787,Female,185.25
RAL-787,Female,185.25
RAL-787,Female,185.25
RAL-787,Female,185.25
RAL-787,Female,198.158333
RAL-787,Female,210.791667
RAL-324,Female,89.3
RAL-324,Female,99.9666667
RAL-324,Female,112.15
RAL-324,Female,112.15
RAL-324,Female,124.675
RAL-324,Female,124.675
RAL-324,Female,124.675
RAL-324,Female,147.233333
RAL-324,Female,147.233333
RAL-324,Female,147.233333
RAL-370,Female,112.091667
RAL-370,Female,112.091667
RAL-370,Female,147.166667
RAL-370,Female,147.166667
RAL-370,Female,160.141667
RAL-370,Female,160.141667
RAL-370,Female,160.141667
RAL-370,Female,172.533333
RAL-370,Female,184.5
RAL-370,Female,222.166667
RAL-852,Female,185.266667
RAL-852,Female,198.258333
RAL-852,Female,198.258333
RAL-852,Female,211.041667
RAL-852,Female,211.041667
RAL-852,Female,223.033333
RAL-852,Female,223.033333
RAL-852,Female,234.658333
RAL-852,Female,234.658333
RAL-852,Female,257.683333
RAL-584,Male,112.108333
RAL-584,Male,112.108333
RAL-584,Male,124.633333
RAL-584,Male,124.633333
RAL-584,Male,135.275
RAL-584,Male,135.275
RAL-584,Male,160.141667
RAL-584,Male,160.141667
RAL-584,Male,160.141667
RAL-584,Male,184.5
RAL-802,Female,40.075
RAL-802,Female,77.2166667
RAL-802,Female,99.9
RAL-802,Female,112.05
RAL-802,Female,172.475
RAL-802,Female,172.475
RAL-802,Female,210.233333
RAL-802,Female,210.233333
RAL-802,Female,222.208333
RAL-802,Female,222.208333
RAL-787,Female,147.991667
RAL-787,Female,160.7
RAL-787,Female,160.7
RAL-787,Female,160.7
RAL-787,Female,160.7
RAL-787,Female,173.341667
RAL-787,Female,173.341667
RAL-787,Female,185.6
RAL-787,Female,185.6
RAL-787,Female,198.45
RAL-321,Female,100.708333
RAL-321,Female,112.491667
RAL-321,Female,112.491667
RAL-321,Female,112.491667
RAL-321,Female,147.733333
RAL-321,Female,147.733333
RAL-321,Female,160.433333
RAL-321,Female,160.433333
RAL-321,Female,160.433333
RAL-321,Female,210.8
RAL-374,Female,100.441667
RAL-374,Female,112.625
RAL-374,Female,125.141667
RAL-374,Female,135.783333
RAL-374,Female,135.783333
RAL-374,Female,147.7
RAL-374,Female,160.766667
RAL-374,Female,160.766667
RAL-374,Female,160.766667
RAL-374,Female,172.958333
RAL-374,Female,172.958333
RAL-374,Female,172.958333
RAL-374,Female,184.883333
RAL-307,Female,135.508333
RAL-307,Female,147.133333
RAL-307,Female,160.008333
RAL-307,Female,160.008333
RAL-307,Female,160.008333
RAL-307,Female,160.008333
RAL-307,Female,172.4
RAL-307,Female,172.4
RAL-307,Female,184.375
RAL-69,Female,77.8
RAL-69,Female,89.925
RAL-69,Female,89.925
RAL-69,Female,89.925
RAL-69,Female,89.925
RAL-69,Female,89.925
RAL-69,Female,112.65
RAL-69,Female,112.65
RAL-69,Female,112.65
RAL-69,Female,112.65
RAL-69,Female,112.65
RAL-391,Male,40.5916667
RAL-391,Male,40.5916667
RAL-391,Male,40.5916667
RAL-391,Male,40.5916667
RAL-391,Male,40.5916667
RAL-391,Male,77.75
RAL-391,Male,77.75
RAL-391,Male,77.75
RAL-391,Male,77.75
RAL-391,Male,77.75
RAL-361,Male,147.691667
RAL-361,Male,173.05
RAL-361,Male,173.05
RAL-361,Male,197.908333
RAL-361,Male,197.908333
RAL-361,Male,197.908333
RAL-361,Male,197.908333
RAL-361,Male,210.7
RAL-361,Male,210.7
RAL-361,Male,245.941667
RAL-790,Female,89.3
RAL-790,Female,89.3
RAL-790,Female,89.3
RAL-790,Female,89.3
RAL-790,Female,89.3
RAL-790,Female,112.083333
RAL-790,Female,112.083333
RAL-790,Female,112.083333
RAL-790,Female,135.283333
RAL-790,Female,147.191667
RAL-727,Female,185.433333
RAL-727,Female,198.266667
RAL-727,Female,198.266667
RAL-727,Female,198.266667
RAL-727,Female,198.266667
RAL-727,Female,210.7
RAL-727,Female,222.791667
RAL-727,Female,222.791667
RAL-727,Female,222.791667
RAL-727,Female,246.091667
RAL-69,Male,40.65
RAL-69,Male,40.65
RAL-69,Male,40.65
RAL-69,Male,40.65
RAL-69,Male,40.65
RAL-69,Male,40.65
RAL-69,Male,40.65
RAL-69,Male,77.8083333
RAL-69,Male,77.8083333
RAL-69,Male,89.925
RAL-356,Female,100.35
RAL-356,Female,112.5
RAL-356,Female,112.5
RAL-356,Female,125.05
RAL-356,Female,147.658333
RAL-356,Female,147.658333
RAL-356,Female,147.658333
RAL-356,Female,160.533333
RAL-356,Female,160.533333
RAL-356,Female,160.533333
RAL-802,Male,77.1416667
RAL-802,Male,77.1416667
RAL-802,Male,77.1416667
RAL-802,Male,89.3
RAL-802,Male,112.158333
RAL-802,Male,135.325
RAL-802,Male,147.233333
RAL-802,Male,147.233333
RAL-802,Male,147.233333
RAL-802,Male,184.566667
RAL-832,Female,148.058333
RAL-832,Female,160.766667
RAL-832,Female,160.766667
RAL-832,Female,160.766667
RAL-832,Female,160.766667
RAL-832,Female,173.391667
RAL-832,Female,173.391667
RAL-832,Female,185.55
RAL-832,Female,185.55
RAL-832,Female,198.508333
RAL-787,Male,90.0583333
RAL-787,Male,112.833333
RAL-787,Male,125.375
RAL-787,Male,136.483333
RAL-787,Male,147.991667
RAL-787,Male,147.991667
RAL-787,Male,160.7
RAL-787,Male,160.7
RAL-787,Male,173.325
RAL-787,Male,173.325
RAL-374,Male,89.7666667
RAL-374,Male,89.7666667
RAL-374,Male,89.7666667
RAL-374,Male,89.7666667
RAL-374,Male,112.625
RAL-374,Male,112.625
RAL-374,Male,112.625
RAL-374,Male,112.625
RAL-374,Male,125.15
RAL-374,Male,147.708333
RAL-584,Female,159.791667
RAL-584,Female,172.358333
RAL-584,Female,172.358333
RAL-584,Female,210.2
RAL-584,Female,210.2
RAL-584,Female,210.2
RAL-584,Female,210.2
RAL-584,Female,222.183333
RAL-584,Female,245.45
RAL-584,Female,256.833333
RAL-280,Female,125.191667
RAL-280,Female,135.808333
RAL-280,Female,135.808333
RAL-280,Female,135.808333
RAL-280,Female,147.75
RAL-280,Female,147.75
RAL-280,Female,147.75
RAL-280,Female,147.75
RAL-280,Female,160.825
RAL-280,Female,160.825
RAL-783,Female,135.808333
RAL-783,Female,135.808333
RAL-783,Female,135.808333
RAL-783,Female,160.825
RAL-783,Female,160.825
RAL-783,Female,173
RAL-783,Female,184.933333
RAL-783,Female,184.933333
RAL-783,Female,198.058333
RAL-783,Female,210.775
RAL-508,Male,135.766667
RAL-508,Male,135.766667
RAL-508,Male,135.766667
RAL-508,Male,135.766667
RAL-508,Male,147.683333
RAL-508,Male,147.683333
RAL-508,Male,160.733333
RAL-508,Male,160.733333
RAL-508,Male,184.875
RAL-324,Male,89.3083333
RAL-324,Male,89.3083333
RAL-324,Male,89.3083333
RAL-324,Male,89.3083333
RAL-324,Male,99.9583333
RAL-324,Male,112.158333
RAL-324,Male,112.158333
RAL-324,Male,124.683333
RAL-324,Male,135.308333
RAL-324,Male,147.225
RAL-776,Female,160.516667
RAL-776,Female,160.516667
RAL-776,Female,160.516667
RAL-776,Female,173.225
RAL-776,Female,173.225
RAL-776,Female,173.225
RAL-776,Female,173.225
RAL-776,Female,173.225
RAL-776,Female,185.45
RAL-776,Female,198.266667
RAL-280,Male,77.6583333
RAL-280,Male,89.8416667
RAL-280,Male,89.8416667
RAL-280,Male,89.8416667
RAL-280,Male,89.8416667
RAL-280,Male,89.8416667
RAL-280,Male,100.491667
RAL-280,Male,100.491667
RAL-280,Male,112.675
RAL-280,Male,112.675
RAL-406,Male,112.491667
RAL-406,Male,136.358333
RAL-406,Male,136.358333
RAL-406,Male,160.458333
RAL-406,Male,160.458333
RAL-406,Male,173.175
RAL-406,Male,185.283333
RAL-406,Male,185.283333
RAL-406,Male,198.2
RAL-406,Male,246.033333
RAL-361,Female,210.541667
RAL-361,Female,210.541667
RAL-361,Female,222.641667
RAL-361,Female,222.641667
RAL-361,Female,245.925
RAL-361,Female,257.333333
RAL-361,Female,257.333333
RAL-361,Female,257.333333
RAL-361,Female,269.616667
RAL-361,Female,269.616667
RAL-370,Male,77.0916667
RAL-370,Male,88.975
RAL-370,Male,112
RAL-370,Male,112
RAL-370,Male,124.541667
RAL-370,Male,124.541667
RAL-370,Male,135.525
RAL-370,Male,135.525
RAL-370,Male,160.025
RAL-370,Male,184.391667
RAL-738,Female,125.125
RAL-738,Female,147.75
RAL-738,Female,147.75
RAL-738,Female,147.75
RAL-738,Female,147.75
RAL-738,Female,160.45
RAL-738,Female,160.45
RAL-738,Female,160.45
RAL-738,Female,173.158333
RAL-738,Female,173.158333
RAL-897,Female,40.85
RAL-897,Female,78
RAL-897,Female,90.0916667
RAL-897,Female,90.0916667
RAL-897,Female,90.0916667
RAL-897,Female,100.991667
RAL-897,Female,125.433333
RAL-897,Female,125.433333
RAL-897,Female,136.533333
RAL-897,Female,148.041667
RAL-911,Female,136.516667
RAL-911,Female,136.516667
RAL-911,Female,160.75
RAL-911,Female,160.75
RAL-911,Female,160.75
RAL-911,Female,173.25
RAL-911,Female,185.3
RAL-911,Female,185.3
