Line,Sex,T1_T2,Expt,Vial,Fly,Femur,Tibia,Tarsus,Total,pc_fe,pc_ti,pc_ta
line_774,M,T1,expt_40,vial_3,fly_2,75.3,73.5,87.2,236,31.90677966,31.1440678,36.94915254
line_774,M,T1,expt_40,vial_1,fly_1,75.4,75,88.7,239.1,31.53492263,31.36762861,37.09744877
line_774,M,T1,expt_40,vial_4,fly_2,76,73.8,85.7,235.5,32.27176221,31.33757962,36.39065817
line_774,F,T1,expt_40,vial_1,fly_2,82.9,80.5,93.1,256.5,32.31968811,31.3840156,36.2962963
line_774,F,T1,expt_40,vial_2,fly_3,82,81.1,94.4,257.5,31.84466019,31.49514563,36.66019418
line_774,F,T1,expt_40,vial_2,fly_2,81.3,80.7,94.7,256.7,31.67121153,31.43747565,36.89131282
line_774,F,T1,expt_40,vial_3,fly_3,81.2,79.7,97.7,258.6,31.39984532,30.81979892,37.78035576
line_774,F,T1,expt_40,vial_3,fly_1,80.5,78.8,94,253.3,31.78049743,31.10935649,37.11014607
line_774,F,T1,expt_40,vial_3,fly_2,80.4,78.9,93.7,253,31.77865613,31.18577075,37.03557312
line_774,F,T1,expt_40,vial_1,fly_3,80.2,78.1,93.6,251.9,31.83803097,31.00436681,37.15760222
line_774,F,T1,expt_40,vial_4,fly_2,80.1,79.4,93.5,253,31.66007905,31.38339921,36.95652174
line_774,M,T1,expt_40,vial_1,fly_3,79.8,78.5,90.8,249.1,32.03532718,31.51344841,36.45122441
line_774,F,T1,expt_40,vial_1,fly_1,79.1,77.6,91.1,247.8,31.92090396,31.31557708,36.76351897
line_774,F,T1,expt_40,vial_2,fly_1,79,78,93.8,250.8,31.49920255,31.10047847,37.40031898
line_774,M,T1,expt_40,vial_2,fly_1,78.5,76.6,87.8,242.9,32.31782627,31.53561136,36.14656237
line_774,M,T1,expt_40,vial_3,fly_3,78.1,76.6,89.2,243.9,32.02132021,31.40631406,36.57236572
line_774,F,T1,expt_40,vial_4,fly_1,77.7,77.3,90.3,245.3,31.67549939,31.51243376,36.81206686
line_774,M,T1,expt_40,vial_4,fly_1,77.1,75.1,87.7,239.9,32.138391,31.3047103,36.55689871
line_774,M,T1,expt_40,vial_2,fly_2,76.8,75.4,87.2,239.4,32.0802005,31.49540518,36.42439432
line_774,M,T1,expt_40,vial_3,fly_1,76.6,76.1,87.7,240.4,31.86356073,31.65557404,36.48086523
line_774,M,T1,expt_40,vial_4,fly_3,76.5,73.6,88.6,238.7,32.04859657,30.83368245,37.11772099
line_783,M,T1,expt_45,vial_4,fly_2,70.3,70.8,84.4,225.5,31.1751663,31.39689579,37.42793792
line_783,F,T1,expt_45,vial_4,fly_1,70.9,68,80.9,219.8,32.25659691,30.93721565,36.80618744
line_783,M,T1,expt_45,vial_4,fly_1,74.1,72.6,83,229.7,32.25946887,31.60644319,36.13408794
line_783,M,T1,expt_45,vial_2,fly_3,74.9,72.9,83.6,231.4,32.3681936,31.50388937,36.12791703
line_783,F,T1,expt_45,vial_1,fly_2,74.9,73.8,89,237.7,31.51030711,31.04753892,37.44215398
line_783,M,T1,expt_45,vial_3,fly_2,75.1,71.9,82.4,229.4,32.73757629,31.34263296,35.91979076
line_783,F,T1,expt_45,vial_3,fly_1,83,80.7,91.8,255.5,32.4853229,31.5851272,35.9295499
line_783,F,T1,expt_45,vial_3,fly_3,82.5,80.5,90.3,253.3,32.57007501,31.78049743,35.64942756
line_783,F,T1,expt_45,vial_4,fly_3,82,76.5,91.8,250.3,32.76068718,30.56332401,36.67598881
line_783,M,T1,expt_45,vial_2,fly_1,81.1,78.4,88.6,248.1,32.68843208,31.60016123,35.71140669
line_783,F,T1,expt_45,vial_2,fly_3,80.9,77.9,92.6,251.4,32.17979316,30.98647574,36.83373111
line_783,F,T1,expt_45,vial_1,fly_3,80.8,77.9,90.4,249.1,32.43677238,31.27258129,36.29064633
line_783,M,T1,expt_45,vial_2,fly_2,80.1,77.5,89.8,247.4,32.37671787,31.3257882,36.29749394
line_783,F,T1,expt_45,vial_4,fly_2,79.8,79.9,92,251.7,31.70441001,31.74413985,36.55145014
line_783,F,T1,expt_45,vial_1,fly_1,79.4,78.4,87.4,245.2,32.3817292,31.97389886,35.64437194
line_783,F,T1,expt_45,vial_2,fly_2,78.7,76.8,90.8,246.3,31.95290296,31.18148599,36.86561104
line_783,F,T1,expt_45,vial_2,fly_1,78.7,76.9,91,246.6,31.91403082,31.18410381,36.90186537
line_783,M,T1,expt_45,vial_1,fly_2,78.5,76.9,87.4,242.8,32.33113674,31.67215816,35.99670511
line_783,M,T1,expt_45,vial_1,fly_1,78.3,76.4,87.6,242.3,32.3153116,31.53115972,36.15352868
line_783,M,T1,expt_45,vial_1,fly_3,78,75.2,87.5,240.7,32.40548401,31.24221022,36.35230578
line_783,M,T1,expt_45,vial_4,fly_3,77.7,77,85.1,239.8,32.40200167,32.11009174,35.48790659
line_783,M,T1,expt_45,vial_3,fly_1,76.7,73.5,85.9,236.1,32.48623465,31.13087675,36.38288861
line_783,F,T1,expt_45,vial_3,fly_2,76.1,74.1,88.1,238.3,31.9345363,31.09525808,36.97020562
line_783,M,T1,expt_45,vial_3,fly_3,75.4,72.7,82.4,230.5,32.71149675,31.54013015,35.7483731
line_786,F,T1,expt_40,vial_4,fly_2,72.5,70.5,86.9,229.9,31.5354502,30.66550674,37.79904306
line_786,M,T1,expt_40,vial_4,fly_1,73.4,71.7,81.2,226.3,32.43482103,31.68360583,35.88157313
line_786,M,T1,expt_40,vial_2,fly_2,74.1,73.2,82.8,230.1,32.20338983,31.81225554,35.98435463
line_786,M,T1,expt_40,vial_4,fly_2,74.6,73.4,82.8,230.8,32.32235702,31.80242634,35.87521664
line_786,M,T1,expt_40,vial_1,fly_3,75.2,73.8,86.4,235.4,31.94562447,31.3508921,36.70348343
line_786,M,T1,expt_40,vial_1,fly_1,75.5,74.7,84.5,234.7,32.16872603,31.82786536,36.00340861
line_786,F,T1,expt_40,vial_4,fly_3,82.4,83.7,94.8,260.9,31.58298199,32.08125719,36.33576083
line_786,F,T1,expt_40,vial_1,fly_1,81,79.5,92,252.5,32.07920792,31.48514852,36.43564356
line_786,F,T1,expt_40,vial_1,fly_2,80.9,80.2,90.1,251.2,32.20541401,31.92675159,35.8678344
line_786,M,T1,expt_40,vial_2,fly_3,79.8,77.4,87,244.2,32.67813268,31.6953317,35.62653563
line_786,F,T1,expt_40,vial_2,fly_1,79.7,78.4,91.3,249.4,31.95669607,31.43544507,36.60785886
line_786,M,T1,expt_40,vial_3,fly_2,79.7,78,87.7,245.4,32.47758761,31.78484108,35.73757131
line_786,F,T1,expt_40,vial_2,fly_2,79.5,78.6,92.5,250.6,31.72386273,31.36472466,36.91141261
line_786,F,T1,expt_40,vial_4,fly_1,79.4,77.4,89.6,246.4,32.22402597,31.41233766,36.36363636
line_786,M,T1,expt_40,vial_1,fly_2,79.1,77,86.5,242.6,32.60511129,31.73948887,35.65539984
line_786,F,T1,expt_40,vial_3,fly_1,78.9,76,89.3,244.2,32.30958231,31.12203112,36.56838657
line_786,F,T1,expt_40,vial_1,fly_3,78.4,77.1,88.8,244.3,32.09169054,31.55955792,36.34875154
line_786,F,T1,expt_40,vial_3,fly_2,78.3,77.5,89.8,245.6,31.88110749,31.55537459,36.56351792
line_786,M,T1,expt_40,vial_3,fly_3,77.8,77.4,86.1,241.3,32.24202238,32.07625363,35.681724
line_786,F,T1,expt_40,vial_2,fly_3,77.7,75.1,87.1,239.9,32.38849521,31.3047103,36.3067945
line_786,F,T1,expt_40,vial_3,fly_3,77,75.9,90.7,243.6,31.6091954,31.15763547,37.23316913
line_786,M,T1,expt_40,vial_4,fly_3,76.5,75.6,84.9,237,32.27848101,31.89873418,35.82278481
line_786,M,T1,expt_40,vial_3,fly_1,76.3,75.3,84.5,236.1,32.31681491,31.89326557,35.78991953
line_786,M,T1,expt_40,vial_2,fly_1,76.1,74.5,85.2,235.8,32.27311281,31.59457167,36.13231552
line_787,M,T1,expt_45,vial_3,fly_3,71.4,71.6,84.5,227.5,31.38461539,31.47252747,37.14285714
line_787,M,T1,expt_45,vial_3,fly_2,73,71.6,85.5,230.1,31.72533681,31.11690569,37.1577575
line_787,M,T1,expt_45,vial_4,fly_3,73.1,69.2,85.5,227.8,32.08955224,30.37752414,37.53292362
line_787,M,T1,expt_45,vial_3,fly_1,73.6,74.2,87.9,235.7,31.22613492,31.4806958,37.29316928
line_787,M,T1,expt_45,vial_2,fly_1,74.8,74.3,87.8,236.9,31.57450401,31.36344449,37.0620515
line_787,F,T1,expt_45,vial_2,fly_3,74.8,73.4,90,238.2,31.40218304,30.81444165,37.78337532
line_787,F,T1,expt_45,vial_4,fly_1,81.2,80.1,97.3,258.6,31.39984532,30.97447796,37.62567672
line_787,F,T1,expt_45,vial_4,fly_3,79.8,76.7,94.1,250.6,31.84357542,30.60654429,37.54988029
line_787,F,T1,expt_45,vial_2,fly_1,79.6,77.3,92.4,249.3,31.92940233,31.00681909,37.06377858
line_787,F,T1,expt_45,vial_2,fly_2,78.4,77.4,92.3,248.1,31.60016123,31.19709794,37.20274083
line_787,F,T1,expt_45,vial_1,fly_3,78.1,77,91.8,246.9,31.63223977,31.18671527,37.18104496
line_787,M,T1,expt_45,vial_2,fly_2,77.5,78.7,88.8,245,31.63265306,32.12244898,36.24489796
line_787,F,T1,expt_45,vial_3,fly_1,77.3,76.7,93.8,247.8,31.1945117,30.95238095,37.85310735
line_787,M,T1,expt_45,vial_1,fly_2,77.2,74.7,87.7,239.6,32.22036728,31.1769616,36.60267112
line_787,F,T1,expt_45,vial_4,fly_2,77,73,88.7,238.7,32.25806452,30.58232091,37.15961458
line_787,F,T1,expt_45,vial_1,fly_1,76.7,76.1,90.1,242.9,31.57678057,31.32976534,37.0934541
line_787,F,T1,expt_45,vial_1,fly_2,76.4,77.7,91.5,245.6,31.10749186,31.63680782,37.25570033
line_787,M,T1,expt_45,vial_4,fly_2,75.9,74.9,87.7,238.5,31.82389937,31.40461216,36.77148847
line_787,M,T1,expt_45,vial_4,fly_1,75.9,76.2,90,242.1,31.35068154,31.47459727,37.17472119
line_787,F,T1,expt_45,vial_3,fly_2,75.8,76.6,91.4,243.8,31.09105824,31.41919606,37.48974569
line_787,M,T1,expt_45,vial_1,fly_1,75.6,74.8,87.6,238,31.76470588,31.42857143,36.80672269
line_787,M,T1,expt_45,vial_1,fly_3,75.4,74.8,86.8,237,31.81434599,31.56118144,36.62447257
line_787,F,T1,expt_45,vial_3,fly_3,75.2,71.8,87,234,32.13675214,30.68376068,37.17948718
line_787,M,T1,expt_45,vial_2,fly_3,75.1,75.7,89.9,240.7,31.20066473,31.44993768,37.34939759
line_796,M,T1,expt_45,vial_1,fly_2,76.8,75.7,84.5,237,32.40506329,31.94092827,35.65400844
line_796,M,T1,expt_45,vial_3,fly_3,78.6,76.2,83.2,238,33.02521008,32.01680672,34.95798319
line_796,M,T1,expt_45,vial_3,fly_1,78.8,76.4,85.7,240.9,32.71066833,31.71440432,35.57492736
line_796,M,T1,expt_45,vial_1,fly_1,78.9,79.3,87.8,246,32.07317073,32.23577236,35.69105691
line_796,M,T1,expt_45,vial_1,fly_3,79.3,77.7,86.3,243.3,32.59350596,31.93588163,35.47061241
line_796,M,T1,expt_45,vial_4,fly_2,80.2,77.4,85.2,242.8,33.03130148,31.87808896,35.09060956
line_796,F,T1,expt_45,vial_2,fly_1,86.5,84.2,93.3,264,32.76515152,31.89393939,35.34090909
line_796,F,T1,expt_45,vial_1,fly_1,84.9,82.4,93.5,260.8,32.55368098,31.59509203,35.85122699
line_796,F,T1,expt_45,vial_1,fly_3,84.3,81.2,91.2,256.7,32.83989092,31.63225555,35.52785353
line_796,F,T1,expt_45,vial_4,fly_2,84.1,84.3,92.5,260.9,32.23457263,32.31123036,35.45419701
line_796,F,T1,expt_45,vial_4,fly_1,83.5,80.2,90.2,253.9,32.88696337,31.58723907,35.52579756
line_796,F,T1,expt_45,vial_2,fly_2,83.4,81.6,91.7,256.7,32.48928711,31.78807947,35.72263342
line_796,F,T1,expt_45,vial_3,fly_2,83.3,80.8,90.6,254.7,32.70514331,31.72359639,35.57126031
line_796,F,T1,expt_45,vial_1,fly_2,83,82.2,91.4,256.6,32.34606391,32.03429462,35.61964147
line_796,M,T1,expt_45,vial_4,fly_3,82.4,80.2,87.3,249.9,32.97318928,32.09283714,34.93397359
line_796,F,T1,expt_45,vial_4,fly_3,82,79,90.9,251.9,32.55260024,31.36165145,36.08574831
line_796,M,T1,expt_45,vial_2,fly_2,81.6,80.9,86.2,248.7,32.8106152,32.52915159,34.66023321
line_796,M,T1,expt_45,vial_4,fly_1,81.4,79.9,86.4,247.7,32.86233347,32.25676221,34.88090432
line_796,F,T1,expt_45,vial_2,fly_3,81.3,80.8,92.5,254.6,31.93244305,31.73605656,36.33150039
line_796,M,T1,expt_45,vial_2,fly_1,81,78.6,86.7,246.3,32.88672351,31.91230207,35.20097442
line_796,F,T1,expt_45,vial_3,fly_1,80.9,79.3,91.8,252,32.1031746,31.46825397,36.42857143
line_796,F,T1,expt_45,vial_3,fly_3,80.8,79.2,89.2,249.2,32.42375602,31.78170145,35.79454254
line_796,M,T1,expt_45,vial_2,fly_3,80.6,79,88.6,248.2,32.47381144,31.82917002,35.69701853
line_796,M,T1,expt_45,vial_3,fly_2,80.5,78.9,87.4,246.8,32.61750405,31.96920584,35.41329011
line_799,F,T1,expt_40,vial_1,fly_1,75.4,72.9,85.7,234,32.22222222,31.15384615,36.62393162
line_799,M,T1,expt_40,vial_4,fly_1,76.1,74,86.3,236.4,32.19120135,31.30287648,36.50592217
line_799,M,T1,expt_40,vial_1,fly_1,76.8,75,86.7,238.5,32.20125786,31.44654088,36.35220126
line_799,F,T1,expt_40,vial_2,fly_3,76.8,74.9,88.8,240.5,31.93347193,31.14345114,36.92307692
line_799,M,T1,expt_40,vial_1,fly_2,77,76.9,88.1,242,31.81818182,31.7768595,36.40495868
line_799,F,T1,expt_40,vial_1,fly_3,77.3,74.3,88.4,240,32.20833333,30.95833333,36.83333333
line_799,F,T1,expt_40,vial_2,fly_2,82.8,81.6,95.7,260.1,31.83391004,31.37254902,36.79354095
line_799,F,T1,expt_40,vial_3,fly_2,81.5,81.2,93.6,256.3,31.79867343,31.6816231,36.51970347
line_799,F,T1,expt_40,vial_4,fly_2,80.8,78.3,92.8,251.9,32.07622072,31.0837634,36.84001588
line_799,M,T1,expt_40,vial_2,fly_3,80.5,78.7,92,251.2,32.04617834,31.32961783,36.62420382
line_799,F,T1,expt_40,vial_2,fly_1,80,78.4,92.6,251,31.87250996,31.23505976,36.89243028
line_799,M,T1,expt_40,vial_3,fly_3,79.7,77.6,89.4,246.7,32.30644508,31.45520876,36.23834617
line_799,F,T1,expt_40,vial_3,fly_1,79.6,78.6,95.7,253.9,31.35092556,30.95706971,37.69200473
line_799,M,T1,expt_40,vial_2,fly_2,79.6,78.1,89.9,247.6,32.14862682,31.54281099,36.3085622
line_799,F,T1,expt_40,vial_4,fly_3,79.4,78,91.4,248.8,31.91318328,31.35048232,36.73633441
line_799,F,T1,expt_40,vial_3,fly_3,79.4,77.9,90.9,248.2,31.99033038,31.38597905,36.62369057
line_799,F,T1,expt_40,vial_1,fly_2,79.1,76.7,90.8,246.6,32.07623682,31.10300081,36.82076237
line_799,M,T1,expt_40,vial_2,fly_1,79,77.8,90.2,247,31.98380567,31.49797571,36.51821862
line_799,F,T1,expt_40,vial_4,fly_1,78.9,78.8,92.3,250,31.56,31.52,36.92
line_799,M,T1,expt_40,vial_3,fly_1,78.7,77.4,89.2,245.3,32.08316347,31.55320016,36.36363636
line_799,M,T1,expt_40,vial_1,fly_3,78.5,74.6,85.8,238.9,32.85893679,31.22645458,35.91460862
line_799,M,T1,expt_40,vial_3,fly_2,78.1,75.8,88.4,242.3,32.23276929,31.28353281,36.4836979
line_799,M,T1,expt_40,vial_4,fly_3,77.6,75.2,85.8,238.6,32.52305113,31.51718357,35.9597653
line_799,M,T1,expt_40,vial_4,fly_2,77.4,77.4,88.7,243.5,31.78644764,31.78644764,36.42710472
line_801,M,T1,expt_45,vial_1,fly_2,78,78.1,91.5,247.6,31.50242326,31.54281099,36.95476575
line_801,M,T1,expt_45,vial_2,fly_3,79.3,76.6,88,243.9,32.51332513,31.40631406,36.0803608
line_801,M,T1,expt_45,vial_3,fly_3,79.3,78.6,90.1,248,31.97580645,31.69354839,36.33064516
line_801,M,T1,expt_45,vial_1,fly_1,80.5,79.2,91.2,250.9,32.08449582,31.5663611,36.34914309
line_801,M,T1,expt_45,vial_1,fly_3,80.8,78.3,91.8,250.9,32.20406537,31.20765245,36.58828218
line_801,M,T1,expt_45,vial_2,fly_1,80.9,77.9,92.5,251.3,32.19259849,30.99880621,36.8085953
line_801,F,T1,expt_45,vial_2,fly_1,86.6,84.2,95.8,266.6,32.48312078,31.58289572,35.9339835
line_801,F,T1,expt_45,vial_2,fly_3,86.1,83.8,95.9,265.8,32.39277652,31.52746426,36.07975922
line_801,F,T1,expt_45,vial_1,fly_1,86.1,83.6,93.9,263.6,32.66312595,31.71471927,35.62215478
line_801,F,T1,expt_45,vial_4,fly_3,85.7,83.9,96.5,266.1,32.20593762,31.52950019,36.2645622
line_801,F,T1,expt_45,vial_4,fly_2,85.7,83.5,95.1,264.3,32.42527431,31.59288687,35.98183882
line_801,F,T1,expt_45,vial_4,fly_1,85.5,82.3,90.6,258.4,33.08823529,31.8498452,35.06191951
line_801,F,T1,expt_45,vial_3,fly_2,85,82.3,94.3,261.6,32.49235474,31.46024465,36.04740061
line_801,F,T1,expt_45,vial_3,fly_1,84.8,84,98.4,267.2,31.73652695,31.43712575,36.82634731
line_801,F,T1,expt_45,vial_2,fly_2,84.8,83.5,95.1,263.4,32.19438117,31.70083523,36.1047836
line_801,F,T1,expt_45,vial_1,fly_2,84.6,83.4,96.6,264.6,31.97278912,31.51927438,36.50793651
line_801,F,T1,expt_45,vial_1,fly_3,83.6,82.3,95.9,261.8,31.93277311,31.43621085,36.63101604
line_801,F,T1,expt_45,vial_3,fly_3,83.2,82.7,94.9,260.8,31.90184049,31.7101227,36.38803681
line_801,M,T1,expt_45,vial_4,fly_1,82.8,80.3,93.4,256.5,32.28070175,31.30604289,36.41325536
line_801,M,T1,expt_45,vial_4,fly_2,82.5,81.3,90.4,254.2,32.45476003,31.9826908,35.56254917
line_801,M,T1,expt_45,vial_3,fly_1,82.3,81,90.9,254.2,32.37608183,31.86467349,35.75924469
line_801,M,T1,expt_45,vial_3,fly_2,82.1,79.7,91,252.8,32.47626582,31.52689873,35.99683544
line_801,M,T1,expt_45,vial_2,fly_2,81.1,78.3,92,251.4,32.25934765,31.14558473,36.59506762
line_801,M,T1,expt_45,vial_4,fly_3,80.9,80,91.4,252.3,32.06500198,31.70828379,36.22671423
line_802,M,T1,expt_45,vial_2,fly_2,76.6,75.7,86.6,238.9,32.06362495,31.68689828,36.24947677
line_802,M,T1,expt_45,vial_4,fly_1,77,77.1,85.7,239.8,32.11009174,32.15179316,35.7381151
line_802,M,T1,expt_45,vial_4,fly_2,77.3,78.9,92.5,248.7,31.08162445,31.72496984,37.19340571
line_802,M,T1,expt_45,vial_3,fly_2,77.9,75.8,90.2,243.9,31.93931939,31.07831078,36.98236982
line_802,M,T1,expt_45,vial_3,fly_3,79,79.1,88.9,247,31.98380567,32.0242915,35.99190283
line_802,F,T1,expt_45,vial_2,fly_2,79.1,79.5,94.3,252.9,31.27718466,31.43534994,37.2874654
line_802,F,T1,expt_45,vial_1,fly_1,91.6,87.5,97.3,276.4,33.14037627,31.65701881,35.20260492
line_802,F,T1,expt_45,vial_2,fly_1,87.9,87.2,98.5,273.6,32.12719298,31.87134503,36.00146199
line_802,F,T1,expt_45,vial_4,fly_1,86.4,82.3,94.3,263,32.85171103,31.29277567,35.85551331
line_802,F,T1,expt_45,vial_4,fly_3,85.9,84.3,96.3,266.5,32.2326454,31.63227017,36.13508443
line_802,F,T1,expt_45,vial_2,fly_3,85.8,83.9,97.7,267.4,32.08676141,31.37621541,36.53702319
line_802,F,T1,expt_45,vial_1,fly_3,85.4,81.5,93.7,260.6,32.77052955,31.27398312,35.95548734
line_802,M,T1,expt_45,vial_1,fly_1,85.3,82.2,93,260.5,32.74472169,31.5547025,35.70057582
line_802,F,T1,expt_45,vial_3,fly_1,85.2,84.1,94,263.3,32.3585264,31.94075199,35.70072161
line_802,F,T1,expt_45,vial_4,fly_2,84.7,83.6,92.1,260.4,32.52688172,32.10445469,35.36866359
line_802,F,T1,expt_45,vial_3,fly_2,84.7,85.9,93,263.6,32.13201821,32.58725341,35.28072838
line_802,F,T1,expt_45,vial_1,fly_2,84.2,82.7,93.9,260.8,32.28527607,31.7101227,36.00460123
line_802,F,T1,expt_45,vial_3,fly_3,83.5,80.9,91.7,256.1,32.60445139,31.58922296,35.80632565
line_802,M,T1,expt_45,vial_1,fly_3,83.1,82.4,93.3,258.8,32.10973725,31.83925811,36.05100464
line_802,M,T1,expt_45,vial_3,fly_1,80.9,79.1,89.1,249.1,32.4769169,31.75431554,35.76876756
line_802,M,T1,expt_45,vial_2,fly_1,80.9,77.5,86.9,245.3,32.98002446,31.59396657,35.42600897
line_802,M,T1,expt_45,vial_4,fly_3,80.5,78.3,89.8,248.6,32.38133548,31.49637973,36.1222848
line_802,M,T1,expt_45,vial_2,fly_3,79.8,81.6,91.3,252.7,31.57894737,32.29125445,36.12979818
line_802,M,T1,expt_45,vial_1,fly_2,79.7,79,88.4,247.1,32.25414812,31.970862,35.77498988
line_805,M,T1,expt_45,vial_3,fly_1,74.4,73.1,85.6,233.1,31.91763192,31.35993136,36.72243672
line_805,M,T1,expt_45,vial_4,fly_1,76.5,74.9,85.9,237.3,32.23767383,31.56342183,36.19890434
line_805,M,T1,expt_45,vial_4,fly_3,76.6,75,88.4,240,31.91666667,31.25,36.83333333
line_805,M,T1,expt_45,vial_3,fly_2,77.6,77.7,86.9,242.2,32.03963666,32.08092486,35.87943848
line_805,F,T1,expt_45,vial_3,fly_1,77.9,80.9,95.9,254.7,30.58500196,31.76285827,37.65213977
line_805,M,T1,expt_45,vial_1,fly_1,78.5,78.8,90.8,248.1,31.64046755,31.76138654,36.59814591
line_805,F,T1,expt_45,vial_4,fly_3,86,82.1,98.1,266.2,32.30653644,30.84147258,36.85199098
line_805,F,T1,expt_45,vial_2,fly_2,86,84.6,101.2,271.8,31.64091244,31.12582782,37.23325975
line_805,F,T1,expt_45,vial_3,fly_2,85.7,86.2,100.1,272,31.50735294,31.69117647,36.80147059
line_805,F,T1,expt_45,vial_1,fly_2,84.6,79.7,93.7,258,32.79069767,30.89147287,36.31782946
line_805,F,T1,expt_45,vial_3,fly_3,83.8,82.4,96.2,262.4,31.93597561,31.40243902,36.66158537
line_805,F,T1,expt_45,vial_2,fly_3,83.4,82.2,96.8,262.4,31.78353659,31.32621951,36.8902439
line_805,F,T1,expt_45,vial_1,fly_3,82.9,83.2,95.4,261.5,31.70172084,31.8164436,36.48183556
line_805,F,T1,expt_45,vial_2,fly_1,82,81.2,96.6,259.8,31.56274057,31.25481139,37.18244804
line_805,F,T1,expt_45,vial_4,fly_2,81.7,79.7,92.7,254.1,32.15269579,31.36560409,36.48170012
line_805,F,T1,expt_45,vial_4,fly_1,81.7,81.2,96.1,259,31.54440154,31.35135135,37.1042471
line_805,M,T1,expt_45,vial_1,fly_2,80.4,80.3,91.2,251.9,31.91742755,31.87772926,36.20484319
line_805,M,T1,expt_45,vial_2,fly_3,80.1,79.5,91.7,251.3,31.87425388,31.63549542,36.4902507
line_805,M,T1,expt_45,vial_2,fly_2,79.2,78.7,89.5,247.4,32.01293452,31.81083266,36.17623282
line_805,M,T1,expt_45,vial_1,fly_3,79,78.3,90.4,247.7,31.89341946,31.61081954,36.495761
line_805,M,T1,expt_45,vial_2,fly_1,78.9,78.7,90.6,248.2,31.78887994,31.70829976,36.50282031
line_805,F,T1,expt_45,vial_1,fly_1,78.6,76.1,92.3,247,31.82186235,30.8097166,37.36842105
line_805,M,T1,expt_45,vial_4,fly_2,78.6,76.7,88.1,243.4,32.2925226,31.51191454,36.19556286
line_805,M,T1,expt_45,vial_3,fly_3,78.6,76.8,90.5,245.9,31.9642131,31.23220822,36.80357869
line_808,M,T1,expt_45,vial_4,fly_1,73.3,69.5,82.5,225.3,32.53439858,30.84775854,36.61784288
line_808,M,T1,expt_45,vial_3,fly_3,75.6,72,83,230.6,32.78404163,31.22289679,35.99306158
line_808,M,T1,expt_45,vial_3,fly_1,76,73.2,86.2,235.4,32.28547154,31.0960068,36.61852167
line_808,M,T1,expt_45,vial_1,fly_2,76.6,75.6,86.3,238.5,32.11740042,31.69811321,36.18448637
line_808,M,T1,expt_45,vial_2,fly_2,77.2,72.9,85,235.1,32.8370906,31.00808167,36.15482773
line_808,F,T1,expt_45,vial_3,fly_1,77.4,75,90.8,243.2,31.8256579,30.83881579,37.33552632
line_808,F,T1,expt_45,vial_2,fly_2,85.4,81.1,100.5,267,31.98501873,30.37453184,37.64044944
line_808,F,T1,expt_45,vial_3,fly_3,84.5,79.6,96.8,260.9,32.38788808,30.50977386,37.10233806
line_808,F,T1,expt_45,vial_2,fly_1,83,80,95.6,258.6,32.09590101,30.9358082,36.9682908
line_808,F,T1,expt_45,vial_1,fly_2,83,80.8,97.5,261.3,31.76425565,30.92231152,37.31343284
line_808,F,T1,expt_45,vial_4,fly_3,82.9,79.1,95.2,257.2,32.23172628,30.75427683,37.01399689
line_808,F,T1,expt_45,vial_1,fly_1,82.4,79.4,95.9,257.7,31.97516492,30.81102057,37.21381451
line_808,F,T1,expt_45,vial_3,fly_2,82.2,80,94.4,256.6,32.03429462,31.17692907,36.78877631
line_808,M,T1,expt_45,vial_4,fly_3,81.6,77.5,90.5,249.6,32.69230769,31.04967949,36.25801282
line_808,F,T1,expt_45,vial_2,fly_3,80.8,75.4,91.3,247.5,32.64646465,30.46464647,36.88888889
line_808,M,T1,expt_45,vial_1,fly_3,80.6,77.3,89.7,247.6,32.55250404,31.21970921,36.22778675
line_808,F,T1,expt_45,vial_4,fly_1,80.5,78,92.4,250.9,32.08449582,31.0880829,36.82742128
line_808,M,T1,expt_45,vial_2,fly_1,79.8,76.2,89.6,245.6,32.49185668,31.02605863,36.48208469
line_808,F,T1,expt_45,vial_1,fly_3,79.6,75.9,93.5,249,31.96787149,30.48192771,37.5502008
line_808,F,T1,expt_45,vial_4,fly_2,79.5,75.4,91.6,246.5,32.2515213,30.58823529,37.16024341
line_808,M,T1,expt_45,vial_4,fly_2,79,76,88.6,243.6,32.43021347,31.19868637,36.37110016
line_808,M,T1,expt_45,vial_3,fly_2,78.7,74.8,86.3,239.8,32.81901585,31.19266055,35.9883236
line_808,M,T1,expt_45,vial_2,fly_3,78.5,76.7,89.7,244.9,32.05389955,31.31890568,36.62719477
line_808,M,T1,expt_45,vial_1,fly_1,78.5,76.5,89.3,244.3,32.13262382,31.31395825,36.55341793
line_812,M,T1,expt_45,vial_1,fly_1,82.3,80.8,88.8,251.9,32.67169512,32.07622072,35.25208416
line_812,M,T1,expt_45,vial_3,fly_1,82.5,81.5,90.7,254.7,32.39104829,31.99842953,35.61052218
line_812,M,T1,expt_45,vial_3,fly_2,82.6,80.9,91.6,255.1,32.37945904,31.7130537,35.90748726
line_812,M,T1,expt_45,vial_1,fly_2,82.7,81,93.9,257.6,32.10403727,31.44409938,36.45186335
line_812,M,T1,expt_45,vial_1,fly_3,83,81.1,90.4,254.5,32.6129666,31.86640472,35.52062868
line_812,M,T1,expt_45,vial_4,fly_1,83.1,80.6,93.5,257.2,32.30948678,31.33748056,36.35303266
line_812,F,T1,expt_45,vial_3,fly_2,88.6,85.7,100.6,274.9,32.22990178,31.17497272,36.5951255
