Trait,R_diff,sd,2.5%,97.5%,Trait_Sex
FBgn0083010,0.07199695,0.12711845800315882,-0.17977205999999998,0.32011302499999994,Male
FBgn0083011,0.19586315,0.12876120032658916,-0.05744112499999998,0.444059325,Male
FBgn0083012,-0.13959335,0.12393253114836303,-0.380714175,0.10935081499999999,Male
FBgn0083013,-0.010670600000000008,0.12317572861477498,-0.25581353,0.22403673575,Male
FBgn0083014,-0.09340174999999999,0.137740094202499,-0.3657337525,0.1741555874999999,Male
FBgn0083015,0.08552815,0.12548089462755038,-0.16172887000000002,0.3287511262499999,Male
FBgn0083016,0.21063115,0.12506932380158747,-0.0350177875,0.45165604750000005,Male
FBgn0083017,0.11544789999999999,0.12755122490565896,-0.13319745999999996,0.3648806275,Male
FBgn0083018,0.11765593499999999,0.12644088087920685,-0.13619685874999998,0.36209828749999995,Male
FBgn0083020,0.011320189999999999,0.12580163305324796,-0.237606885,0.26156539999999984,Male
FBgn0083021,-0.06609614999999999,0.1256532409206669,-0.3102967825,0.18167929249999995,Male
FBgn0083022,-0.09362608,0.12407261410423456,-0.33773984249999994,0.1487401774999999,Male
FBgn0083023,0.12723324000000003,0.12419203417352707,-0.12298538999999999,0.3659179774999999,Male
FBgn0083024,0.04666455,0.12940941574451226,-0.204546005,0.298331575,Male
FBgn0083025,0.102728,0.12747099048209706,-0.14710293750000003,0.34718873999999994,Male
FBgn0083026,0.04195625,0.12521907287387746,-0.19941633000000003,0.290005495,Male
FBgn0083027,-0.003733850000000004,0.1246856065731722,-0.2541404975,0.24346402324999986,Male
FBgn0083028,-0.07954375,0.12522253307055192,-0.31626275,0.16554963249999988,Male
FBgn0083029,0.03229005,0.1266217637210099,-0.21760803175000001,0.28383154749999995,Male
FBgn0083030,-0.11912474999999999,0.12356084161936924,-0.3604548975,0.12449732349999983,Male
FBgn0083031,0.002923364999999999,0.12466582976442346,-0.242801695,0.24382754499999992,Male
FBgn0083032,0.186585705,0.12499060406946709,-0.06171786514999999,0.4224539249999998,Male
FBgn0083033,0.13223479999999999,0.12680105079643994,-0.11607817749999998,0.38145152499999996,Male
FBgn0083034,-0.04529059999999999,0.1259944187046899,-0.2910707,0.20582381249999998,Male
FBgn0083035,0.16967250000000003,0.12392662251343278,-0.07810949999999998,0.40420922499999995,Male
FBgn0083036,-0.11853495,0.12761665563463878,-0.36675274249999995,0.1320711175,Male
FBgn0083038,0.08082858500000001,0.1269178347579753,-0.17048563499999997,0.32343453999999994,Male
FBgn0083039,0.1798995,0.12398826825652189,-0.070027,0.41998100824999995,Male
FBgn0083042,0.08863750000000001,0.1253913158661445,-0.15888040999999997,0.33472855999999995,Male
FBgn0083044,-0.1634629,0.1268013901749645,-0.4124197,0.08399804749999985,Male
FBgn0083045,-0.0623574,0.12598845768915437,-0.30623668249999997,0.18135345,Male
FBgn0083046,-0.14765804999999999,0.12996144093026657,-0.39970764999999997,0.1085368024999999,Male
FBgn0083047,0.09792480499999999,0.12408898333642032,-0.1423495975,0.3422779749999999,Male
FBgn0083048,-0.0027897500000000006,0.1266217281809687,-0.2490100975,0.24649535250000001,Male
FBgn0083049,-0.05674578499999999,0.12645650582246482,-0.30435327449999994,0.19519087224999992,Male
FBgn0083050,-0.027065449999999998,0.1259917662561243,-0.277832705,0.2173571399999999,Male
FBgn0083053,0.14599754999999998,0.12688971368587473,-0.1104761125,0.39256212999999995,Male
FBgn0083054,-0.06784542499999999,0.125439177645674,-0.3120799905,0.18022652749999993,Male
FBgn0083057,-0.0436453,0.12560530265350286,-0.28777718750000003,0.20151289499999986,Male
FBgn0083058,-0.07310449999999999,0.12620088248681413,-0.3211938099999999,0.17472882499999984,Male
FBgn0083068,-0.0266402,0.1310825874365697,-0.28100419899999995,0.23704329249999995,Male
FBgn0083120,-0.08024025,0.12806077968230917,-0.323875575,0.1703016249999998,Male
FBgn0083123,-0.016690818500000003,0.12752352489577623,-0.26658877,0.23289160749999974,Male
FBgn0083124,0.018908205,0.12665702794275707,-0.22148424874999995,0.27306587499999996,Male
FBgn0083141,0.019400515,0.12747988999872686,-0.22738215250000002,0.269280932,Male
FBgn0083167,0.061302984500000005,0.13051708801162243,-0.19379998,0.3232329249999999,Male
FBgn0083228,0.007928715499999999,0.12770379732557166,-0.24323206,0.25921288749999993,Male
FBgn0083936,-0.03941824,0.12574217075187355,-0.28429825249999996,0.20800005724999995,Male
FBgn0083938,-0.015171900000000002,0.12970423877705534,-0.269061115,0.23974003249999995,Male
FBgn0083940,0.09334790000000001,0.12962191172276685,-0.160539525,0.34093707999999995,Male
FBgn0083942,0.127062,0.12617834368080572,-0.12104530499999999,0.37721524999999945,Male
FBgn0083943,0.04694375,0.1265156312374518,-0.19945966,0.29167437499999993,Male
FBgn0083945,-0.002810650000000003,0.12818188626246343,-0.25389667499999996,0.24823408249999998,Male
FBgn0083946,-0.09775634999999999,0.12916748276299678,-0.350671775,0.1561332474999999,Male
FBgn0083949,-0.1405205,0.12517378336263354,-0.38826065,0.10146867499999977,Male
FBgn0083950,-0.011223,0.12969025934333114,-0.26563408499999996,0.24554706749999977,Male
FBgn0083951,0.21929515000000002,0.1261135644843343,-0.029656687500000004,0.46236512499999993,Male
FBgn0083952,0.060546050000000004,0.12835222325274723,-0.19489626675,0.30642502249999987,Male
FBgn0083953,-0.055409415000000004,0.12983161122357031,-0.306071575,0.20021003,Male
FBgn0083956,-0.0415865,0.12871543705064653,-0.3002925,0.20692837249999996,Male
FBgn0083960,-0.13559787,0.12203026765701656,-0.372170975,0.10290514249999977,Male
FBgn0083961,-0.04535439999999999,0.1277433854567001,-0.29374400250000005,0.20326155499999993,Male
FBgn0083962,-0.05948550000000001,0.1271398693281874,-0.30453726499999995,0.19276852725,Male
FBgn0083963,0.011197199999999997,0.12766238859822357,-0.23975564,0.2628879349999997,Male
FBgn0083965,-0.030346900000000003,0.1271388040123942,-0.2791015,0.22289484499999987,Male
FBgn0083966,-0.027459785,0.12494283237579393,-0.2731976275,0.21820223749999995,Male
FBgn0083968,-0.019921700000000007,0.12655762591939154,-0.26894833249999994,0.22754083749999984,Male
FBgn0083969,0.13782561999999998,0.12474810438861142,-0.10438205600000001,0.380174575,Male
FBgn0083970,-0.08376515,0.12887790604474797,-0.33859387499999993,0.16386616249999994,Male
FBgn0083971,-0.1485399,0.12142338553403449,-0.3882949875,0.09059099999999996,Male
FBgn0083972,0.23878185000000002,0.12446808755448897,-0.011684964999999992,0.478243225,Male
FBgn0083973,-0.11918114999999999,0.12753414887253392,-0.36681991999999997,0.13468869749999962,Male
FBgn0083974,0.08515181,0.12773851912730172,-0.1761683475,0.32904792249999987,Male
FBgn0083975,-0.11812582,0.12909645222390842,-0.364494,0.14043217724999996,Male
FBgn0083976,-0.06675065,0.12465912224287255,-0.3114892225,0.1823310574999998,Male
FBgn0083977,-0.07293405,0.12832098863066732,-0.320053425,0.181504415,Male
FBgn0083978,-0.085243605,0.1293721890096356,-0.3352023,0.16683477749999998,Male
FBgn0083979,-0.013526750000000004,0.12921766142913163,-0.27274753,0.23734232999999996,Male
FBgn0083981,0.043794549999999995,0.12731196055784685,-0.20993631499999998,0.28845539499999984,Male
FBgn0083983,0.1243224,0.12387116142369692,-0.12371788249999999,0.37028861999999996,Male
FBgn0083984,-0.10501945000000001,0.12998176199846295,-0.35940894999999995,0.1506081075,Male
FBgn0083985,0.20826669999999997,0.12716157725759464,-0.04360670025,0.4493357249999999,Male
FBgn0083986,-0.02998875,0.1272298264098272,-0.2775797575,0.21526739249999988,Male
FBgn0083987,-0.06955829499999999,0.12481201410215814,-0.3136735225,0.17517291999999998,Male
FBgn0083988,0.0497743,0.12388560912930136,-0.19169070249999998,0.2929730999999997,Male
FBgn0083989,-0.01746965,0.13433702203346848,-0.2863598,0.24715403499999988,Male
FBgn0083991,-0.25463765,0.12649615549271948,-0.49674324999999997,0.005456922499999995,Male
FBgn0083994,-0.08772761,0.12701100358028966,-0.3355137,0.15806143499999997,Male
FBgn0084001,-0.08214830000000001,0.12343827907818548,-0.3175084675,0.16803014249999967,Male
FBgn0084008,-0.3325642,0.12856459216095253,-0.5807648749999998,-0.07880657775000018,Male
FBgn0084049,-0.15065315,0.12333851071103281,-0.38522470000000003,0.09352927249999994,Male
FBgn0085188,0.030725709999999996,0.12988191986801967,-0.2222792725,0.28313921249999996,Male
FBgn0085190,0.055986499999999995,0.12403240492878262,-0.19300973899999999,0.2958488875,Male
FBgn0085191,0.04935635000000001,0.12604081005568246,-0.202851685,0.2959508874999999,Male
FBgn0085192,-0.017147155000000004,0.12751302856981578,-0.26687331000000003,0.22943920249999997,Male
FBgn0085193,-0.06410850000000001,0.12096950978127316,-0.30675795499999997,0.17258777349999999,Male
FBgn0085194,0.13500884999999999,0.1256462846534887,-0.1119582375,0.38164344999999994,Male
FBgn0085195,0.09094628,0.12623754154383482,-0.16254328975000001,0.3331226049999999,Male
FBgn0085196,-0.129395895,0.12740297977444384,-0.37684775000000004,0.11990573999999982,Male
FBgn0085197,0.1362545,0.1268097317256918,-0.11398286749999999,0.38177281499999993,Male
FBgn0085198,-0.03513,0.12638374064451943,-0.2831995725,0.20738786674999996,Male
FBgn0085199,-0.07817814000000001,0.12902407917793557,-0.335098925,0.1790942374999999,Male
FBgn0085200,0.0023996000000000017,0.12329633482257057,-0.240693935,0.23827942999999982,Male
FBgn0085201,0.015542049999999998,0.12734864600840243,-0.2354266525,0.2607418249999999,Male
FBgn0085202,0.12089425,0.12819354861657417,-0.13070702000000003,0.3652533749999999,Male
FBgn0085203,0.1247341,0.12477197716621989,-0.124856785,0.36502250249999996,Male
FBgn0085204,-0.15054265,0.12379886607080708,-0.388327015,0.09504573149999998,Male
FBgn0085205,0.2112851,0.12310063901888181,-0.03286412074999998,0.4513331275,Male
FBgn0085208,-0.11012571,0.12734902959625855,-0.35121567499999995,0.14389341624999982,Male
FBgn0085209,-0.19904505,0.12716237882842477,-0.4392385825,0.05358216999999988,Male
FBgn0085210,-0.043632994999999994,0.12750780066880393,-0.29353186249999996,0.20446213999999996,Male
FBgn0085211,-0.14293171000000002,0.125746640943071,-0.387189075,0.10070273774999997,Male
FBgn0085212,0.16654564,0.12496127092420073,-0.0788775945,0.4051298399999999,Male
FBgn0085213,-0.03580391,0.12644869157419666,-0.283535225,0.21049728999999998,Male
FBgn0085214,-0.023816649999999998,0.12972425383327987,-0.283756285,0.22725352499999998,Male
FBgn0085217,0.20849895000000002,0.12263138078877882,-0.030275140000000002,0.44598302499999987,Male
FBgn0085219,0.20278135,0.1256066963960944,-0.045085052249999986,0.4430138999999999,Male
FBgn0085220,0.0939787,0.13048807799495654,-0.1703055275,0.34380144999999984,Male
FBgn0085222,-0.13255165,0.12656420569146884,-0.37371544999999995,0.11522145274999994,Male
FBgn0085223,-0.022367,0.1275559840412528,-0.2723036675,0.22620018249999987,Male
FBgn0085224,-0.0755527715,0.12710899796073807,-0.32017153499999995,0.17542465249999997,Male
FBgn0085225,0.03469295,0.1279327248729386,-0.2120969175,0.28731644250000005,Male
FBgn0085227,0.012636650000000006,0.12406350288061824,-0.22673803,0.26000743775,Male
FBgn0085228,-0.09805275,0.1257856054409591,-0.3447554525,0.14972150249999996,Male
FBgn0085229,-0.010561999999999995,0.12564723661165703,-0.2589107525,0.2323655524999999,Male
FBgn0085230,8.966000000000009e-4,0.12375625478581723,-0.2418852275,0.24325191499999976,Male
FBgn0085231,-0.02447515,0.12442688022205542,-0.2668208035,0.22034637249999994,Male
FBgn0085232,0.15999195,0.12382093809929952,-0.086899985,0.3968643249999999,Male
FBgn0085233,-0.09664795,0.12959004421641104,-0.3496255125,0.15713943499999997,Male
FBgn0085234,-0.07899445,0.12388667686817567,-0.3197801025,0.1589111899999999,Male
FBgn0085235,-0.26198915,0.12385081130149295,-0.498070175,-0.012281127250000001,Male
FBgn0085236,0.0809337,0.12318028905616385,-0.16152676749999997,0.31860859999999996,Male
FBgn0085237,0.11540315,0.12801880675829613,-0.14005370249999993,0.35773338749999983,Male
FBgn0085239,-0.04742135,0.12424146646472306,-0.28416123774999996,0.1967184375,Male
FBgn0085241,0.07043075,0.12538929130182017,-0.1779069025,0.3149487999999998,Male
FBgn0085242,6.109850000000118e-4,0.12425237287746274,-0.241064595,0.24473045,Male
FBgn0085243,-0.0373671,0.1255130384894048,-0.283177755,0.21326347249999977,Male
FBgn0085244,0.1269533,0.12375077628617262,-0.11721259175,0.3625478249999999,Male
FBgn0085245,-0.080156,0.12844244789622,-0.32865594,0.1738463045,Male
FBgn0085246,0.0670415,0.1234517019372228,-0.1722556925,0.30504136249999997,Male
FBgn0085248,-0.028740049999999996,0.12459839604124259,-0.2692675675,0.21637311499999984,Male
FBgn0085249,-0.020172549999999997,0.12679286249209248,-0.26609801499999997,0.23474474249999983,Male
FBgn0085250,-0.27957560000000004,0.12024003664332794,-0.51029349,-0.04016012750000041,Male
FBgn0085252,-0.21963755000000001,0.12594845011127043,-0.4647779,0.027897608749999987,Male
FBgn0085253,0.06949930000000001,0.12701528884430785,-0.179686085,0.31482584999999985,Male
FBgn0085254,-0.019300550000000003,0.1272453507131652,-0.26524909,0.23196612249999968,Male
FBgn0085256,-0.11360395000000001,0.12813496477863953,-0.361342715,0.13875118749999998,Male
FBgn0085257,-0.09122316,0.12461822841959964,-0.3348241425,0.15623970499999967,Male
FBgn0085259,-0.260206255,0.12333274719371642,-0.4969163,-0.011469725000000045,Male
FBgn0085260,-0.10132160000000001,0.12595574006067575,-0.3483387,0.14192931999999997,Male
FBgn0085261,0.10789872,0.1247573410182553,-0.13589075675,0.35587705,Male
FBgn0085263,0.22719925000000002,0.12471678534847273,-0.0185252425,0.463960975,Male
FBgn0085265,0.0101627,0.13063085925383908,-0.2470516775,0.26499804999999993,Male
FBgn0085267,0.11670529999999998,0.12828906597512743,-0.13791222625,0.36083105,Male
FBgn0085271,-0.20605395,0.12860564562694166,-0.45761082499999994,0.054032817499999816,Male
FBgn0085273,-0.01856105000000001,0.12680078841467748,-0.26510672,0.22810529500000004,Male
FBgn0085274,-0.07682660000000001,0.1263497501621033,-0.32268478500000003,0.17535835249999981,Male
FBgn0085276,-0.018705549999999998,0.12406442439848192,-0.2616650425,0.22662057999999974,Male
FBgn0085277,0.19977955,0.12640051054193133,-0.056231609999999994,0.44357609999999975,Male
FBgn0085279,-0.1014623,0.12173486228346858,-0.34214849675,0.13352154999999996,Male
FBgn0085280,-0.098892285,0.12918315786810425,-0.35287224,0.15487014249999984,Male
FBgn0085282,0.06497220000000001,0.12758830615456018,-0.1895040175,0.3094634149999999,Male
FBgn0085283,0.008870949999999997,0.12659213588187604,-0.24006747750000001,0.26126460749999997,Male
FBgn0085284,-0.13485635,0.12544100447144935,-0.3759451575,0.11953407099999999,Male
FBgn0085285,-0.10676815,0.12460399856071973,-0.35303385000000004,0.14192436049999999,Male
FBgn0085287,0.09416475,0.12395798952327276,-0.149638945,0.3376910249999999,Male
FBgn0085288,-0.18367635999999998,0.12657811971959698,-0.43298862499999996,0.06334236924999996,Male
FBgn0085289,0.08843714999999999,0.12523856184961438,-0.15614223,0.33172270499999973,Male
FBgn0085290,0.16402685,0.12274991199566732,-0.0797015875,0.40144057499999997,Male
FBgn0085292,0.06867319999999999,0.12799977913884913,-0.18647688499999998,0.32091552500000003,Male
FBgn0085294,-0.12968755,0.1322128913413989,-0.39046215,0.12225216999999998,Male
FBgn0085295,0.10097805,0.12644454061686694,-0.152643695,0.3444497624999999,Male
FBgn0085296,0.20063933,0.12678548534650191,-0.055757782999999984,0.4421418999999999,Male
FBgn0085297,0.01395395,0.1248698827615499,-0.23391830249999998,0.25336434,Male
FBgn0085298,0.012144849999999995,0.1296268158607103,-0.24710797340000001,0.2646041349999997,Male
FBgn0085300,-0.191841635,0.12744390709774,-0.43377174999999996,0.06394298774999982,Male
FBgn0085302,0.067696425,0.12719186712589975,-0.1879982925,0.31374990499999983,Male
FBgn0085303,0.118711345,0.12473793510854633,-0.12485388500000001,0.3576050025,Male
FBgn0085305,-0.04872914999999999,0.12852816474724618,-0.29732025274999996,0.2110010349999999,Male
FBgn0085306,-0.061594449999999995,0.12799382907542461,-0.30847887575000005,0.19035441349999999,Male
FBgn0085307,0.07381319,0.12359342505205674,-0.17485608749999998,0.31098389,Male
FBgn0085308,-0.13090645,0.1277934559204355,-0.38388994249999997,0.11459962474999988,Male
FBgn0085309,-0.09802245,0.1299708983269297,-0.34425667499999996,0.16039266749999997,Male
FBgn0085310,-0.08949995000000001,0.12435404587620458,-0.32984108,0.156072375,Male
FBgn0085311,-0.0572684,0.12539449258485352,-0.29866797500000003,0.1916183449999999,Male
FBgn0085312,-0.0689484,0.12496573178697283,-0.313590475,0.1772404899999999,Male
FBgn0085313,-0.041042495,0.12651126590236167,-0.28927944999999994,0.20415660749999995,Male
FBgn0085314,0.12418590000000002,0.12225466878038949,-0.11004403,0.3663740725,Male
FBgn0085315,-0.12179975,0.12253697446400093,-0.36143546249999997,0.11983530749999956,Male
FBgn0085316,0.11870575,0.12600679203654552,-0.12864727175,0.3664538249999998,Male
FBgn0085317,-0.05511390000000001,0.12909255941941944,-0.30928425249999997,0.19794652149999992,Male
FBgn0085318,0.030503500000000003,0.12215569337526039,-0.21042702,0.26488698250000003,Male
FBgn0085319,-0.0633618,0.12501109805684021,-0.30652224999999994,0.18026967274999975,Male
FBgn0085320,0.13290200000000002,0.1232848333887932,-0.118900758,0.3704767749999999,Male
FBgn0085321,0.0196874,0.1287837187938282,-0.230240365,0.26953288999999997,Male
FBgn0085322,0.033481972000000006,0.12845810116166972,-0.21607274749999997,0.284404025,Male
FBgn0085324,0.13964725,0.1265594806535335,-0.11185214750000001,0.38257367249999996,Male
FBgn0085325,0.0585527,0.12178327562967242,-0.17914276499999998,0.29341751725,Male
FBgn0085326,-0.147426315,0.1279676966321141,-0.3963755,0.0998745774999998,Male
FBgn0085327,-0.09335805,0.12601727097624324,-0.338320725,0.15465181499999958,Male
FBgn0085328,-0.08951640000000001,0.1245217360220115,-0.33221351250000003,0.15494110999999988,Male
FBgn0085329,0.0201845,0.12733461443745528,-0.23458122999999997,0.27071850124999997,Male
FBgn0085330,0.15407445000000003,0.1275841641173871,-0.10160572250000001,0.3962466025,Male
FBgn0085331,0.019824700000000008,0.1278544673552874,-0.23168232499999997,0.2691527075,Male
FBgn0085332,0.04800715,0.12472226544754807,-0.20130098100000002,0.2858226275,Male
FBgn0085334,0.09433660499999999,0.12605391259963963,-0.15030953900000002,0.34785376749999997,Male
FBgn0085336,0.13308987,0.13100380417310134,-0.127032895,0.38584605499999985,Male
FBgn0085337,0.03378736245,0.13066359423619756,-0.2243523075,0.29171225,Male
FBgn0085340,-0.060239400000000005,0.1274025261015974,-0.30792646,0.1917770199999998,Male
FBgn0085344,-0.07644875000000001,0.12830742383817648,-0.325202845,0.176504979625,Male
FBgn0085345,0.054330939999999994,0.1298956309693238,-0.19623345250000002,0.3144544677499996,Male
FBgn0085349,-0.032571249999999996,0.12455106802021793,-0.27030464,0.21808035499999995,Male
FBgn0085350,0.11599970000000001,0.12321583532520743,-0.128753085,0.3532256699999997,Male
FBgn0085351,0.005622150000000003,0.12991761913298788,-0.24568457999999999,0.26811692249999997,Male
FBgn0085352,-0.01208345,0.12759600781315977,-0.2691913975,0.24164762574999996,Male
FBgn0085353,0.03612205,0.12585024603469125,-0.212900215,0.2836158749999999,Male
FBgn0085354,0.16506885,0.12946527669636704,-0.09399656499999999,0.4141642699999999,Male
FBgn0085356,-0.027481175,0.12911646062963383,-0.28265836499999997,0.22174049350000002,Male
FBgn0085357,-0.0398943,0.13032101217963288,-0.29165942,0.22210639,Male
FBgn0085358,0.156426345,0.12442674098428572,-0.08776869775,0.39770955749999987,Male
FBgn0085359,0.053666755,0.1303065898825678,-0.20479047325,0.29819867499999986,Male
FBgn0085360,-0.118579245,0.1251766624460206,-0.36031835,0.13253804499999994,Male
FBgn0085361,0.05375365,0.12343813972019875,-0.19018662499999997,0.29780647499999985,Male
FBgn0085362,-0.09606645,0.13054923092639192,-0.34970765,0.16092902749999985,Male
FBgn0085366,-0.18601265,0.12874825159506634,-0.435603425,0.06601495749999993,Male
FBgn0085367,0.015382160000000008,0.12829445956124425,-0.23637824999999998,0.2657521524999999,Male
FBgn0085369,-0.005114825000000002,0.1244994650569117,-0.24498495025,0.23682661249999998,Male
FBgn0085370,-0.13618884999999997,0.12411891861654849,-0.3768818425,0.11052574250000001,Male
FBgn0085374,-0.12657055,0.1254497903765018,-0.366283765,0.12304253249999993,Male
FBgn0085376,0.09424855,0.12472395093150809,-0.15114502999999996,0.33600653749999987,Male
FBgn0085377,-0.03294239999999999,0.1276078412751501,-0.28024557000000005,0.21896699749999993,Male
FBgn0085380,-0.055880599999999996,0.12456901166888876,-0.29854037,0.18718205175,Male
FBgn0085382,-0.250929398,0.12480409427216896,-0.4921143,-0.005470455000000147,Male
FBgn0085383,-0.026970650000000002,0.12725184958113614,-0.27456162,0.22352854999999994,Male
FBgn0085384,-0.10180534999999999,0.12654314638025332,-0.34817929999999997,0.1476940874999999,Male
FBgn0085385,-0.061787949999999994,0.12508910676137822,-0.30510801249999997,0.18183455499999948,Male
FBgn0085386,-0.027407199999999996,0.13123272749390552,-0.28361165,0.22894970749999985,Male
FBgn0085387,-0.16484255,0.12612990457377457,-0.41057469999999996,0.08640577999999972,Male
FBgn0085390,-0.043941850000000005,0.12730227384263051,-0.29398950749999997,0.20433845499999984,Male
FBgn0085391,-0.019130999999999995,0.12451540365142011,-0.25941032,0.22508506999999997,Male
FBgn0085395,-0.1478013,0.12254350959636068,-0.385568025,0.09139631974999993,Male
FBgn0085396,-0.019544349999999995,0.12478135614133386,-0.260525055,0.22786216249999966,Male
FBgn0085397,-0.09819844,0.12661573736023354,-0.3453369375,0.1486349374999999,Male
FBgn0085398,-0.016494,0.12677813500835025,-0.2593032625,0.22996867999999998,Male
FBgn0085399,-0.056651494999999996,0.12755513676005073,-0.3067677,0.1983372092499997,Male
FBgn0085400,-0.203126785,0.12873542925158185,-0.45044697499999997,0.05906638249999992,Male
FBgn0085404,-0.13872043499999998,0.1264877893573179,-0.38977235,0.11421412249999975,Male
FBgn0085405,0.090962,0.12472074735016753,-0.15555911749999995,0.3305871249999999,Male
FBgn0085408,0.16496315,0.1265585326099262,-0.08753602500000002,0.4109233849999999,Male
FBgn0085409,-0.002093799999999998,0.1268655843455176,-0.24962806750000002,0.24674538249999983,Male
FBgn0085410,-0.0060319999999999974,0.13028927226933232,-0.2649762275,0.24569567749999996,Male
FBgn0085411,0.00871835,0.12773778345258016,-0.23750636749999998,0.25995497499999975,Male
FBgn0085412,-0.1650466,0.12524704713984253,-0.4059992,0.08893992899999996,Male
FBgn0085413,-0.023954649999999997,0.12671034071779555,-0.2671704325,0.2249035799999999,Male
FBgn0085414,-0.019831500000000002,0.12862848896008144,-0.27483341499999997,0.2323524375,Male
FBgn0085415,0.11002490000000001,0.12749328748348912,-0.13872356749999998,0.36371822499999995,Male
FBgn0085417,-0.06723215,0.1309223625939934,-0.32040154000000004,0.19125542499999998,Male
FBgn0085419,-0.10226293249999999,0.12639365649372786,-0.3449388,0.14731965499999974,Male
FBgn0085421,-0.1087094,0.12388528691201195,-0.3477464250000001,0.1317581624999998,Male
FBgn0085423,-0.06708705,0.12586449659329382,-0.30850662,0.18022613999999995,Male
FBgn0085424,0.118447,0.12725917276885726,-0.13283479499999998,0.36611984999999997,Male
FBgn0085425,-0.164581345,0.1267514449737307,-0.41040555,0.08629555499999987,Male
FBgn0085426,-0.01981065,0.12575515553914873,-0.26246521500000003,0.23294519999999996,Male
FBgn0085427,-0.1233325,0.1261576699001064,-0.37193361199999997,0.12515827999999965,Male
FBgn0085428,-0.045048849999999994,0.12613521360931287,-0.289656355,0.20290446499999995,Male
FBgn0085430,-0.1075943,0.12628857647841596,-0.34123841000000005,0.1423956524999999,Male
FBgn0085432,-0.1032294,0.13098266677722628,-0.35532145000000004,0.154152265,Male
FBgn0085433,-0.0250552,0.12745069298631304,-0.27731123249999995,0.2224110524999999,Male
FBgn0085434,-0.08558225,0.12574140850923113,-0.33303009,0.15901135749999995,Male
FBgn0085436,-0.008702500000000002,0.12866788582501087,-0.2640633835,0.247747365,Male
FBgn0085437,-0.1011038,0.12731085605977707,-0.34100257500000003,0.1514839425,Male
FBgn0085438,-0.14486985000000002,0.12664233179407278,-0.39054737500000003,0.10796752924999979,Male
FBgn0085440,0.2370694,0.11991850354018593,-0.004545800000000009,0.465761515,Male
FBgn0085442,0.0051382500000000005,0.1282141267249615,-0.241718335,0.26564314574999986,Male
FBgn0085443,-0.04717800000000001,0.12678519399435884,-0.29472901999999995,0.19998178999999977,Male
FBgn0085444,0.11143765,0.12816515001700257,-0.1431746425,0.3565189749999998,Male
FBgn0085447,0.04412754999999999,0.13044246488389935,-0.21303908,0.30011140749999987,Male
FBgn0085450,0.16072575,0.1263784393914888,-0.08981598024999998,0.40678052500000006,Male
FBgn0085451,-0.140800795,0.12539665049737972,-0.38363627499999997,0.10522232,Male
FBgn0085452,-0.05634546,0.12627351203137369,-0.30230787249999996,0.20132896499999972,Male
FBgn0085453,-0.09259709999999999,0.12335461496012151,-0.3329049025,0.14748596499999986,Male
FBgn0085454,-0.0623472,0.12609589968045584,-0.30003577499999995,0.1945310475,Male
FBgn0085455,0.09208265,0.12986033555662993,-0.16321586749999997,0.3446139999999999,Male
FBgn0085456,0.17658585,0.12945808606046588,-0.078427543,0.4277502249999999,Male
FBgn0085457,-0.12736538,0.12394374101550593,-0.368985675,0.11697750999999985,Male
FBgn0085458,-0.20907725,0.12531444071220565,-0.4561454,0.034381247499999906,Male
FBgn0085459,0.2024582,0.12221192051065002,-0.039642025,0.437506025,Male
FBgn0085460,-0.09607652,0.12633606510073225,-0.35053965,0.15056226499999997,Male
FBgn0085461,-0.010465999999999996,0.12665006563733164,-0.2581980225,0.23393893999999996,Male
FBgn0085462,0.005646999999999985,0.12579394809983702,-0.23630643749999997,0.254752725,Male
FBgn0085464,0.045780005,0.12625614912159122,-0.2021728725,0.298376635,Male
FBgn0085465,0.045218215,0.12719381053213724,-0.2043222625,0.29656689499999994,Male
FBgn0085466,0.0038959000000000008,0.12355298490816247,-0.2369499,0.24204582749999992,Male
FBgn0085468,0.0627569,0.12514850278805006,-0.18361688250000002,0.31084771749999973,Male
FBgn0085470,-0.10013945,0.12343557421516616,-0.33067915000000003,0.14223676374999988,Male
FBgn0085471,-0.12567,0.12660506788537929,-0.3708434725,0.12852492794999998,Male
FBgn0085472,-0.16181925,0.1276016064619698,-0.410828675,0.09090715299999991,Male
FBgn0085473,0.07546431499999999,0.12466481698569737,-0.168430749,0.3219260499999999,Male
FBgn0085474,-0.1627751,0.12995661288862204,-0.4148326,0.0945439124999998,Male
FBgn0085475,-0.05653605000000001,0.1296591088898256,-0.3089776449999999,0.19814873,Male
FBgn0085476,0.15302675500000001,0.12846328656493994,-0.1067393975,0.399650075,Male
FBgn0085477,-0.05283185000000001,0.12383167672662679,-0.292062081025,0.18751451974999983,Male
FBgn0085478,0.03571434999999999,0.12631690409596663,-0.21437277375,0.2845884534999999,Male
FBgn0085479,0.01021905,0.1295338299570934,-0.2476832075,0.263416085,Male
FBgn0085480,-0.0010430000000000023,0.1286159516977592,-0.25593442775,0.25543112749999997,Male
FBgn0085481,-0.1274942,0.1272607830827232,-0.3735889175,0.12797053749999973,Male
FBgn0085482,-0.08945819999999999,0.12819735552385741,-0.33695717875000003,0.15965751224999988,Male
FBgn0085483,-0.012954000000000007,0.12587787040538914,-0.26254066,0.23085688424999992,Male
FBgn0085484,0.1725194,0.12735736067197323,-0.07892655750000001,0.421930775,Male
FBgn0085485,-0.0559982,0.12811356535552831,-0.307033875,0.19000994799999987,Male
